treeModel rep method clockModel mse
D995_3_25 rep020 Bstrict clock1 3.09383
D995_3_25 rep020 Bstrict clock2 10.7174
D995_3_25 rep021 Bstrict clock1 3.22391
D995_3_25 rep021 Bstrict clock2 5.70241
D995_3_25 rep022 Bstrict clock1 1.67225
D995_3_25 rep022 Bstrict clock2 3.90189
D995_3_25 rep023 Bstrict clock1 2.78954
D995_3_25 rep023 Bstrict clock2 3.40742
D995_3_25 rep024 Bstrict clock1 3.49592
D995_3_25 rep024 Bstrict clock2 13.5844
D995_3_25 rep025 Bstrict clock1 2.00084
D995_3_25 rep025 Bstrict clock2 5.64968
D995_3_25 rep026 Bstrict clock1 3.42079
D995_3_25 rep026 Bstrict clock2 10.9209
D995_3_25 rep027 Bstrict clock1 4.11225
D995_3_25 rep027 Bstrict clock2 5.30978
D995_3_25 rep028 Bstrict clock1 1.92706
D995_3_25 rep028 Bstrict clock2 4.64706
D995_3_25 rep029 Bstrict clock1 2.28941
D995_3_25 rep029 Bstrict clock2 11.1851
D995_3_25 rep030 Bstrict clock1 2.46376
D995_3_25 rep030 Bstrict clock2 6.53931
D995_3_25 rep031 Bstrict clock1 2.30579
D995_3_25 rep031 Bstrict clock2 7.89631
D995_3_25 rep032 Bstrict clock1 2.73188
D995_3_25 rep032 Bstrict clock2 5.38238
D995_3_25 rep033 Bstrict clock1 3.66626
D995_3_25 rep033 Bstrict clock2 6.42198
D995_3_25 rep034 Bstrict clock1 2.00331
D995_3_25 rep034 Bstrict clock2 4.34388
D995_3_25 rep035 Bstrict clock1 2.68013
D995_3_25 rep035 Bstrict clock2 6.37494
D995_3_25 rep036 Bstrict clock1 2.57716
D995_3_25 rep036 Bstrict clock2 3.65033
D995_3_25 rep037 Bstrict clock1 4.70632
D995_3_25 rep037 Bstrict clock2 2.77543
D995_3_25 rep038 Bstrict clock1 4.97803
D995_3_25 rep038 Bstrict clock2 5.8445
D995_3_25 rep039 Bstrict clock1 2.91171
D995_3_25 rep039 Bstrict clock2 5.73719
D995_3_25 rep040 Bstrict clock1 4.58081
D995_3_25 rep040 Bstrict clock2 6.26775
D995_3_25 rep041 Bstrict clock1 3.09426
D995_3_25 rep041 Bstrict clock2 4.8961
D995_3_25 rep042 Bstrict clock1 5.04517
D995_3_25 rep042 Bstrict clock2 6.04148
D995_3_25 rep043 Bstrict clock1 5.95595
D995_3_25 rep043 Bstrict clock2 6.45815
D995_3_25 rep044 Bstrict clock1 3.39241
D995_3_25 rep044 Bstrict clock2 3.8259
D995_3_25 rep045 Bstrict clock1 4.07488
D995_3_25 rep045 Bstrict clock2 5.2811
D995_3_25 rep046 Bstrict clock1 7.88667
D995_3_25 rep046 Bstrict clock2 4.11601
D995_3_25 rep047 Bstrict clock1 2.33576
D995_3_25 rep047 Bstrict clock2 14.452
D995_3_25 rep048 Bstrict clock1 4.07772
D995_3_25 rep048 Bstrict clock2 3.55252
D995_3_25 rep049 Bstrict clock1 6.71099
D995_3_25 rep049 Bstrict clock2 7.01259
D995_3_25 rep050 Bstrict clock1 3.60083
D995_3_25 rep050 Bstrict clock2 5.31906
D995_3_25 rep051 Bstrict clock1 4.97238
D995_3_25 rep051 Bstrict clock2 5.5223
D995_3_25 rep052 Bstrict clock1 2.85157
D995_3_25 rep052 Bstrict clock2 6.40203
D995_3_25 rep053 Bstrict clock1 4.18777
D995_3_25 rep053 Bstrict clock2 4.35195
D995_3_25 rep054 Bstrict clock1 6.23407
D995_3_25 rep054 Bstrict clock2 8.279
D995_3_25 rep055 Bstrict clock1 6.20707
D995_3_25 rep055 Bstrict clock2 9.71845
D995_3_25 rep056 Bstrict clock1 5.76617
D995_3_25 rep056 Bstrict clock2 4.98066
D995_3_25 rep057 Bstrict clock1 2.93996
D995_3_25 rep057 Bstrict clock2 7.37415
D995_3_25 rep058 Bstrict clock1 4.5648
D995_3_25 rep058 Bstrict clock2 3.39899
D995_3_25 rep059 Bstrict clock1 3.9569
D995_3_25 rep059 Bstrict clock2 3.32857
D995_3_25 rep060 Bstrict clock1 2.90051
D995_3_25 rep060 Bstrict clock2 3.03685
D995_3_25 rep061 Bstrict clock1 2.77676
D995_3_25 rep061 Bstrict clock2 4.5922
D995_3_25 rep062 Bstrict clock1 3.22464
D995_3_25 rep062 Bstrict clock2 5.64136
D995_3_25 rep063 Bstrict clock1 4.95752
D995_3_25 rep063 Bstrict clock2 15.0296
D995_3_25 rep064 Bstrict clock1 4.79753
D995_3_25 rep064 Bstrict clock2 5.31748
D995_3_25 rep065 Bstrict clock1 3.15621
D995_3_25 rep065 Bstrict clock2 3.43499
D995_3_25 rep066 Bstrict clock1 9.0991
D995_3_25 rep066 Bstrict clock2 3.95302
D995_3_25 rep067 Bstrict clock1 3.80983
D995_3_25 rep067 Bstrict clock2 5.16942
D995_3_25 rep068 Bstrict clock1 7.19767
D995_3_25 rep068 Bstrict clock2 7.84395
D995_3_25 rep069 Bstrict clock1 4.74495
D995_3_25 rep069 Bstrict clock2 4.85985
D995_3_25 rep070 Bstrict clock1 5.54752
D995_3_25 rep070 Bstrict clock2 3.35669
D995_3_25 rep071 Bstrict clock1 1.72119
D995_3_25 rep071 Bstrict clock2 4.96014
D995_3_25 rep072 Bstrict clock1 4.07002
D995_3_25 rep072 Bstrict clock2 5.10763
D995_3_25 rep073 Bstrict clock1 3.20206
D995_3_25 rep073 Bstrict clock2 6.67027
D995_3_25 rep074 Bstrict clock1 2.87746
D995_3_25 rep074 Bstrict clock2 5.11868
D995_3_25 rep075 Bstrict clock1 2.62886
D995_3_25 rep075 Bstrict clock2 30.6467
D995_3_25 rep076 Bstrict clock1 1.74356
D995_3_25 rep076 Bstrict clock2 4.41253
D995_3_25 rep077 Bstrict clock1 3.26991
D995_3_25 rep077 Bstrict clock2 3.86733
D995_3_25 rep078 Bstrict clock1 7.11684
D995_3_25 rep078 Bstrict clock2 3.20163
D995_3_25 rep079 Bstrict clock1 5.39415
D995_3_25 rep079 Bstrict clock2 5.68223
D995_3_25 rep080 Bstrict clock1 3.37205
D995_3_25 rep080 Bstrict clock2 5.60915
D995_3_25 rep081 Bstrict clock1 6.22425
D995_3_25 rep081 Bstrict clock2 4.16181
D995_3_25 rep082 Bstrict clock1 4.28518
D995_3_25 rep082 Bstrict clock2 6.23901
D995_3_25 rep083 Bstrict clock1 7.63036
D995_3_25 rep083 Bstrict clock2 8.7797
D995_3_25 rep084 Bstrict clock1 3.1807
D995_3_25 rep084 Bstrict clock2 7.65326
D995_3_25 rep085 Bstrict clock1 3.16999
D995_3_25 rep085 Bstrict clock2 5.43655
D995_3_25 rep086 Bstrict clock1 4.73952
D995_3_25 rep086 Bstrict clock2 3.9771
D995_3_25 rep087 Bstrict clock1 2.71216
D995_3_25 rep087 Bstrict clock2 11.2762
D995_3_25 rep088 Bstrict clock1 5.82415
D995_3_25 rep088 Bstrict clock2 4.85639
D995_3_25 rep089 Bstrict clock1 2.46958
D995_3_25 rep089 Bstrict clock2 5.29445
D995_3_25 rep090 Bstrict clock1 2.88587
D995_3_25 rep090 Bstrict clock2 6.12595
D995_3_25 rep091 Bstrict clock1 5.35261
D995_3_25 rep091 Bstrict clock2 8.03619
D995_3_25 rep092 Bstrict clock1 2.27886
D995_3_25 rep092 Bstrict clock2 11.3803
D995_3_25 rep093 Bstrict clock1 4.28617
D995_3_25 rep093 Bstrict clock2 3.57125
D995_3_25 rep094 Bstrict clock1 4.04837
D995_3_25 rep094 Bstrict clock2 4.51781
D995_3_25 rep095 Bstrict clock1 2.50399
D995_3_25 rep095 Bstrict clock2 6.42088
D995_3_25 rep096 Bstrict clock1 7.97561
D995_3_25 rep096 Bstrict clock2 4.34174
D995_3_25 rep097 Bstrict clock1 2.5777
D995_3_25 rep097 Bstrict clock2 6.05272
D995_3_25 rep098 Bstrict clock1 1.74532
D995_3_25 rep098 Bstrict clock2 4.63959
D995_3_25 rep099 Bstrict clock1 2.77068
D995_3_25 rep099 Bstrict clock2 6.38654
D995_3_25 rep100 Bstrict clock1 8.79172
D995_3_25 rep100 Bstrict clock2 5.3505
D750_11_10 rep001 Blnorm clock1 9.46084
D750_11_10 rep001 Blnorm clock2 29.2945
D750_11_10 rep002 Blnorm clock1 9.8435
D750_11_10 rep002 Blnorm clock2 59.116
D750_11_10 rep003 Blnorm clock1 5.3584
D750_11_10 rep003 Blnorm clock2 15.3442
D750_11_10 rep004 Blnorm clock1 8.44077
D750_11_10 rep004 Blnorm clock2 39.1119
D750_11_10 rep005 Blnorm clock1 3.68884
D750_11_10 rep005 Blnorm clock2 17.1501
D750_11_10 rep006 Blnorm clock1 11.7603
D750_11_10 rep006 Blnorm clock2 61.8811
D750_11_10 rep007 Blnorm clock1 6.67817
D750_11_10 rep007 Blnorm clock2 27.174
D750_11_10 rep008 Blnorm clock1 3.2314
D750_11_10 rep008 Blnorm clock2 15.3046
D750_11_10 rep009 Blnorm clock1 7.66899
D750_11_10 rep009 Blnorm clock2 97.8819
D750_11_10 rep010 Blnorm clock1 12.047
D750_11_10 rep010 Blnorm clock2 38.4004
D750_11_10 rep011 Blnorm clock1 15.7723
D750_11_10 rep011 Blnorm clock2 110.028
D750_11_10 rep012 Blnorm clock1 8.1595
D750_11_10 rep012 Blnorm clock2 11.1861
D750_11_10 rep013 Blnorm clock1 5.48456
D750_11_10 rep013 Blnorm clock2 11.574
D750_11_10 rep014 Blnorm clock1 8.14
D750_11_10 rep014 Blnorm clock2 11.7692
D750_11_10 rep015 Blnorm clock1 11.3813
D750_11_10 rep015 Blnorm clock2 24.3359
D750_11_10 rep016 Blnorm clock1 10.4308
D750_11_10 rep016 Blnorm clock2 38.5017
D750_11_10 rep017 Blnorm clock1 12.0762
D750_11_10 rep017 Blnorm clock2 51.6527
D750_11_10 rep018 Blnorm clock1 10.1275
D750_11_10 rep018 Blnorm clock2 31.79
D750_11_10 rep019 Blnorm clock1 8.53165
D750_11_10 rep019 Blnorm clock2 24.4031
D750_11_10 rep020 Blnorm clock1 5.97319
D750_11_10 rep020 Blnorm clock2 44.9759
D750_11_10 rep021 Blnorm clock1 6.09412
D750_11_10 rep021 Blnorm clock2 12.6892
D750_11_10 rep022 Blnorm clock1 18.1166
D750_11_10 rep022 Blnorm clock2 64.5077
D750_11_10 rep023 Blnorm clock1 3.37852
D750_11_10 rep023 Blnorm clock2 36.6207
D750_11_10 rep024 Blnorm clock1 4.17422
D750_11_10 rep024 Blnorm clock2 14.4217
D750_11_10 rep025 Blnorm clock1 15.0077
D750_11_10 rep025 Blnorm clock2 49.1835
D750_11_10 rep026 Blnorm clock1 7.20018
D750_11_10 rep026 Blnorm clock2 34.9585
D750_11_10 rep027 Blnorm clock1 6.90888
D750_11_10 rep027 Blnorm clock2 42.1323
D750_11_10 rep028 Blnorm clock1 7.48103
D750_11_10 rep028 Blnorm clock2 34.8143
D750_11_10 rep029 Blnorm clock1 3.74602
D750_11_10 rep029 Blnorm clock2 22.3482
D750_11_10 rep030 Blnorm clock1 5.07815
D750_11_10 rep030 Blnorm clock2 10.6838
D750_11_10 rep031 Blnorm clock1 14.1787
D750_11_10 rep031 Blnorm clock2 72.9467
D750_11_10 rep032 Blnorm clock1 9.23238
D750_11_10 rep032 Blnorm clock2 45.2977
D750_11_10 rep033 Blnorm clock1 10.1939
D750_11_10 rep033 Blnorm clock2 57.4682
D750_11_10 rep034 Blnorm clock1 7.37047
D750_11_10 rep034 Blnorm clock2 36.0997
D750_11_10 rep035 Blnorm clock1 7.39745
D750_11_10 rep035 Blnorm clock2 28.1226
D750_11_10 rep036 Blnorm clock1 21.2163
D750_11_10 rep036 Blnorm clock2 56.7713
D750_11_10 rep037 Blnorm clock1 10.0345
D750_11_10 rep037 Blnorm clock2 45.4635
D750_11_10 rep038 Blnorm clock1 9.45883
D750_11_10 rep038 Blnorm clock2 25.7916
D750_11_10 rep039 Blnorm clock1 7.24849
D750_11_10 rep039 Blnorm clock2 29.036
D750_11_10 rep040 Blnorm clock1 13.9996
D750_11_10 rep040 Blnorm clock2 63.7163
D750_11_10 rep041 Blnorm clock1 9.35114
D750_11_10 rep041 Blnorm clock2 21.2337
D750_11_10 rep042 Blnorm clock1 4.68958
D750_11_10 rep042 Blnorm clock2 14.7896
D750_11_10 rep043 Blnorm clock1 5.81302
D750_11_10 rep043 Blnorm clock2 74.9525
D750_11_10 rep044 Blnorm clock1 16.6905
D750_11_10 rep044 Blnorm clock2 94.7024
D750_11_10 rep045 Blnorm clock1 11.0784
D750_11_10 rep045 Blnorm clock2 101.393
D750_11_10 rep046 Blnorm clock1 32.0054
D750_11_10 rep046 Blnorm clock2 53.1752
D750_11_10 rep047 Blnorm clock1 13.5414
D750_11_10 rep047 Blnorm clock2 35.6915
D750_11_10 rep048 Blnorm clock1 7.68951
D750_11_10 rep048 Blnorm clock2 63.7284
D750_11_10 rep049 Blnorm clock1 10.145
D750_11_10 rep049 Blnorm clock2 43.0554
D750_11_10 rep050 Blnorm clock1 12.8683
D750_11_10 rep050 Blnorm clock2 21.7207
D750_11_10 rep051 Blnorm clock1 7.14548
D750_11_10 rep051 Blnorm clock2 48.9266
D750_11_10 rep052 Blnorm clock1 11.4706
D750_11_10 rep052 Blnorm clock2 98.5129
D750_11_10 rep053 Blnorm clock1 10.9088
D750_11_10 rep053 Blnorm clock2 30.774
D750_11_10 rep054 Blnorm clock1 25.1925
D750_11_10 rep054 Blnorm clock2 22.2121
D750_11_10 rep055 Blnorm clock1 8.67559
D750_11_10 rep055 Blnorm clock2 44.4614
D750_11_10 rep056 Blnorm clock1 13.6872
D750_11_10 rep056 Blnorm clock2 45.8289
D750_11_10 rep057 Blnorm clock1 13.2264
D750_11_10 rep057 Blnorm clock2 44.014
D750_11_10 rep058 Blnorm clock1 8.80491
D750_11_10 rep058 Blnorm clock2 41.438
D750_11_10 rep059 Blnorm clock1 29.21
D750_11_10 rep059 Blnorm clock2 47.8488
D750_11_10 rep060 Blnorm clock1 4.45937
D750_11_10 rep060 Blnorm clock2 27.559
D750_11_10 rep061 Blnorm clock1 23.7495
D750_11_10 rep061 Blnorm clock2 41.1987
D750_11_10 rep062 Blnorm clock1 10.2822
D750_11_10 rep062 Blnorm clock2 49.4373
D750_11_10 rep063 Blnorm clock1 5.13872
D750_11_10 rep063 Blnorm clock2 90.3971
D750_11_10 rep064 Blnorm clock1 36.6832
D750_11_10 rep064 Blnorm clock2 82.6369
D750_11_10 rep065 Blnorm clock1 9.77456
D750_11_10 rep065 Blnorm clock2 29.6
D750_11_10 rep066 Blnorm clock1 12.5793
D750_11_10 rep066 Blnorm clock2 85.4297
D750_11_10 rep067 Blnorm clock1 28.1765
D750_11_10 rep067 Blnorm clock2 22.2722
D750_11_10 rep068 Blnorm clock1 8.37296
D750_11_10 rep068 Blnorm clock2 89.4879
D750_11_10 rep069 Blnorm clock1 10.3499
D750_11_10 rep069 Blnorm clock2 17.724
D750_11_10 rep070 Blnorm clock1 24.6539
D750_11_10 rep070 Blnorm clock2 46.7936
D750_11_10 rep071 Blnorm clock1 14.9586
D750_11_10 rep071 Blnorm clock2 26.4702
D750_11_10 rep072 Blnorm clock1 11.1686
D750_11_10 rep072 Blnorm clock2 32.8316
D750_11_10 rep073 Blnorm clock1 7.8492
D750_11_10 rep073 Blnorm clock2 35.6412
D750_11_10 rep074 Blnorm clock1 10.9012
D750_11_10 rep074 Blnorm clock2 43.1455
D750_11_10 rep075 Blnorm clock1 13.7996
D750_11_10 rep075 Blnorm clock2 27.5165
D750_11_10 rep076 Blnorm clock1 11.3871
D750_11_10 rep076 Blnorm clock2 105.174
D750_11_10 rep077 Blnorm clock1 16.558
D750_11_10 rep077 Blnorm clock2 107.175
D750_11_10 rep078 Blnorm clock1 6.61811
D750_11_10 rep078 Blnorm clock2 136.124
D750_11_10 rep079 Blnorm clock1 41.154
D750_11_10 rep079 Blnorm clock2 69.8985
D750_11_10 rep080 Blnorm clock1 5.26428
D750_11_10 rep080 Blnorm clock2 38.6972
D750_11_10 rep081 Blnorm clock1 18.8025
D750_11_10 rep081 Blnorm clock2 55.8936
D750_11_10 rep082 Blnorm clock1 4.39829
D750_11_10 rep082 Blnorm clock2 22.1919
D750_11_10 rep083 Blnorm clock1 12.5006
D750_11_10 rep083 Blnorm clock2 93.3506
D750_11_10 rep084 Blnorm clock1 5.28139
D750_11_10 rep084 Blnorm clock2 29.8843
D750_11_10 rep085 Blnorm clock1 16.8765
D750_11_10 rep085 Blnorm clock2 12.8085
D750_11_10 rep086 Blnorm clock1 10.3933
D750_11_10 rep086 Blnorm clock2 45.1934
D750_11_10 rep087 Blnorm clock1 5.52965
D750_11_10 rep087 Blnorm clock2 98.0384
D750_11_10 rep088 Blnorm clock1 9.53472
D750_11_10 rep088 Blnorm clock2 41.6894
D750_11_10 rep089 Blnorm clock1 11.0481
D750_11_10 rep089 Blnorm clock2 44.1135
D750_11_10 rep090 Blnorm clock1 10.6767
D750_11_10 rep090 Blnorm clock2 87.7485
D750_11_10 rep091 Blnorm clock1 12.9047
D750_11_10 rep091 Blnorm clock2 58.2582
D750_11_10 rep092 Blnorm clock1 4.84689
D750_11_10 rep092 Blnorm clock2 51.4707
D750_11_10 rep093 Blnorm clock1 9.21856
D750_11_10 rep093 Blnorm clock2 29.2881
D750_11_10 rep094 Blnorm clock1 5.02429
D750_11_10 rep094 Blnorm clock2 23.5168
D750_11_10 rep095 Blnorm clock1 4.65408
D750_11_10 rep095 Blnorm clock2 52.0692
D750_11_10 rep096 Blnorm clock1 4.92082
D750_11_10 rep096 Blnorm clock2 40.1193
D750_11_10 rep097 Blnorm clock1 6.91559
D750_11_10 rep097 Blnorm clock2 162.059
D750_11_10 rep098 Blnorm clock1 24.3419
D750_11_10 rep098 Blnorm clock2 50.3216
D750_11_10 rep099 Blnorm clock1 13.6572
D750_11_10 rep099 Blnorm clock2 42.4111
D750_11_10 rep100 Blnorm clock1 10.1333
D750_11_10 rep100 Blnorm clock2 57.8143
D750_3_25 rep001 Blnorm clock1 87.6209
D750_3_25 rep001 Blnorm clock2 220.57
D750_3_25 rep002 Blnorm clock1 134.544
D750_3_25 rep002 Blnorm clock2 922.604
D750_3_25 rep003 Blnorm clock1 182.721
D750_3_25 rep003 Blnorm clock2 1006.67
D750_3_25 rep004 Blnorm clock1 336.454
D750_3_25 rep004 Blnorm clock2 1704.59
D750_3_25 rep005 Blnorm clock1 124.261
D750_3_25 rep005 Blnorm clock2 417.467
D750_3_25 rep006 Blnorm clock1 86.8875
D750_3_25 rep006 Blnorm clock2 2002.03
D750_3_25 rep007 Blnorm clock1 438.441
D750_3_25 rep007 Blnorm clock2 2773.1
D750_3_25 rep008 Blnorm clock1 48.0445
D750_3_25 rep008 Blnorm clock2 708.603
D750_3_25 rep009 Blnorm clock1 144.725
D750_3_25 rep009 Blnorm clock2 736.186
D750_3_25 rep010 Blnorm clock1 768.57
D750_3_25 rep010 Blnorm clock2 1025.69
D750_3_25 rep011 Blnorm clock1 1036.05
D750_3_25 rep011 Blnorm clock2 543.48
D750_3_25 rep012 Blnorm clock1 627.439
D750_3_25 rep012 Blnorm clock2 2648.62
D750_3_25 rep013 Blnorm clock1 87.8843
D750_3_25 rep013 Blnorm clock2 3433.03
D750_3_25 rep014 Blnorm clock1 105.352
D750_3_25 rep014 Blnorm clock2 461.618
D750_3_25 rep015 Blnorm clock1 288.101
D750_3_25 rep015 Blnorm clock2 670.913
D750_3_25 rep016 Blnorm clock1 71.4104
D750_3_25 rep016 Blnorm clock2 830.488
D750_3_25 rep017 Blnorm clock1 124.984
D750_3_25 rep017 Blnorm clock2 1387.81
D750_3_25 rep018 Blnorm clock1 129.462
D750_3_25 rep018 Blnorm clock2 275.293
D750_3_25 rep019 Blnorm clock1 58.1142
D750_3_25 rep019 Blnorm clock2 987.33
D750_3_25 rep020 Blnorm clock1 1033.29
D750_3_25 rep020 Blnorm clock2 2532.7
D750_3_25 rep021 Blnorm clock1 223.542
D750_3_25 rep021 Blnorm clock2 8347.84
D750_3_25 rep022 Blnorm clock1 126.551
D750_3_25 rep022 Blnorm clock2 1130.58
D750_3_25 rep023 Blnorm clock1 51.9707
D750_3_25 rep023 Blnorm clock2 3564.04
D750_3_25 rep024 Blnorm clock1 333.098
D750_3_25 rep024 Blnorm clock2 613.02
D750_3_25 rep025 Blnorm clock1 101.652
D750_3_25 rep025 Blnorm clock2 269.489
D750_3_25 rep026 Blnorm clock1 244.45
D750_3_25 rep026 Blnorm clock2 877.149
D750_3_25 rep027 Blnorm clock1 42.6179
D750_3_25 rep027 Blnorm clock2 3261.68
D750_3_25 rep028 Blnorm clock1 92.7701
D750_3_25 rep028 Blnorm clock2 175.425
D750_3_25 rep029 Blnorm clock1 113.546
D750_3_25 rep029 Blnorm clock2 123.312
D750_3_25 rep030 Blnorm clock1 349.398
D750_3_25 rep030 Blnorm clock2 1599.45
D750_3_25 rep031 Blnorm clock1 344.029
D750_3_25 rep031 Blnorm clock2 2471.14
D750_3_25 rep032 Blnorm clock1 281.903
D750_3_25 rep032 Blnorm clock2 193.834
D750_3_25 rep033 Blnorm clock1 763.414
D750_3_25 rep033 Blnorm clock2 272.949
D750_3_25 rep034 Blnorm clock1 82.6843
D750_3_25 rep034 Blnorm clock2 498.32
D750_3_25 rep035 Blnorm clock1 458.516
D750_3_25 rep035 Blnorm clock2 527.04
D750_3_25 rep036 Blnorm clock1 129.801
D750_3_25 rep036 Blnorm clock2 496.395
D750_3_25 rep037 Blnorm clock1 558.067
D750_3_25 rep037 Blnorm clock2 1868.42
D750_3_25 rep038 Blnorm clock1 191.185
D750_3_25 rep038 Blnorm clock2 252.01
D750_3_25 rep039 Blnorm clock1 140.882
D750_3_25 rep039 Blnorm clock2 446.666
D750_3_25 rep040 Blnorm clock1 58.6638
D750_3_25 rep040 Blnorm clock2 588.603
D750_3_25 rep041 Blnorm clock1 89.971
D750_3_25 rep041 Blnorm clock2 273.586
D750_3_25 rep042 Blnorm clock1 95.1525
D750_3_25 rep042 Blnorm clock2 493.898
D750_3_25 rep043 Blnorm clock1 121.696
D750_3_25 rep043 Blnorm clock2 919.394
D750_3_25 rep044 Blnorm clock1 539.784
D750_3_25 rep044 Blnorm clock2 2582.86
D750_3_25 rep045 Blnorm clock1 49.7795
D750_3_25 rep045 Blnorm clock2 670.196
D750_3_25 rep046 Blnorm clock1 201.798
D750_3_25 rep046 Blnorm clock2 702.564
D750_3_25 rep047 Blnorm clock1 103.982
D750_3_25 rep047 Blnorm clock2 175.921
D750_3_25 rep048 Blnorm clock1 212.492
D750_3_25 rep048 Blnorm clock2 199.634
D750_3_25 rep049 Blnorm clock1 89.9215
D750_3_25 rep049 Blnorm clock2 363.777
D750_3_25 rep050 Blnorm clock1 171.81
D750_3_25 rep050 Blnorm clock2 377.754
D750_3_25 rep051 Blnorm clock1 319.636
D750_3_25 rep051 Blnorm clock2 1019.48
D750_3_25 rep052 Blnorm clock1 361.684
D750_3_25 rep052 Blnorm clock2 191.293
D750_3_25 rep053 Blnorm clock1 159.384
D750_3_25 rep053 Blnorm clock2 973.922
D750_3_25 rep054 Blnorm clock1 47.8735
D750_3_25 rep054 Blnorm clock2 141.247
D750_3_25 rep055 Blnorm clock1 84.9261
D750_3_25 rep055 Blnorm clock2 2500.79
D750_3_25 rep056 Blnorm clock1 77.0209
D750_3_25 rep056 Blnorm clock2 683.175
D750_3_25 rep057 Blnorm clock1 61.3275
D750_3_25 rep057 Blnorm clock2 219.391
D750_3_25 rep058 Blnorm clock1 47.8024
D750_3_25 rep058 Blnorm clock2 409.319
D750_3_25 rep059 Blnorm clock1 291.121
D750_3_25 rep059 Blnorm clock2 2006.83
D750_3_25 rep060 Blnorm clock1 98.1859
D750_3_25 rep060 Blnorm clock2 434.81
D750_3_25 rep061 Blnorm clock1 549.44
D750_3_25 rep061 Blnorm clock2 267.394
D750_3_25 rep062 Blnorm clock1 107.928
D750_3_25 rep062 Blnorm clock2 113.309
D750_3_25 rep063 Blnorm clock1 736.238
D750_3_25 rep063 Blnorm clock2 587.334
D750_3_25 rep064 Blnorm clock1 456.983
D750_3_25 rep064 Blnorm clock2 1136.34
D750_3_25 rep065 Blnorm clock1 105.907
D750_3_25 rep065 Blnorm clock2 1109.6
D750_3_25 rep066 Blnorm clock1 357.969
D750_3_25 rep066 Blnorm clock2 233.273
D750_3_25 rep067 Blnorm clock1 1031.23
D750_3_25 rep067 Blnorm clock2 2716.64
D750_3_25 rep068 Blnorm clock1 57.3739
D750_3_25 rep068 Blnorm clock2 309.407
D750_3_25 rep069 Blnorm clock1 195.612
D750_3_25 rep069 Blnorm clock2 670.264
D750_3_25 rep070 Blnorm clock1 79.8956
D750_3_25 rep070 Blnorm clock2 303.638
D750_3_25 rep071 Blnorm clock1 58.011
D750_3_25 rep071 Blnorm clock2 8012.58
D750_3_25 rep072 Blnorm clock1 196.233
D750_3_25 rep072 Blnorm clock2 9743.39
D750_3_25 rep073 Blnorm clock1 68.3971
D750_3_25 rep073 Blnorm clock2 212.27
D750_3_25 rep074 Blnorm clock1 961.985
D750_3_25 rep074 Blnorm clock2 1622.61
D750_3_25 rep075 Blnorm clock1 42.2163
D750_3_25 rep075 Blnorm clock2 321.886
D750_3_25 rep076 Blnorm clock1 76.4863
D750_3_25 rep076 Blnorm clock2 219.887
D750_3_25 rep077 Blnorm clock1 1134.39
D750_3_25 rep077 Blnorm clock2 1674.17
D750_3_25 rep078 Blnorm clock1 126.384
D750_3_25 rep078 Blnorm clock2 580.446
D750_3_25 rep079 Blnorm clock1 74.1761
D750_3_25 rep079 Blnorm clock2 387.991
D750_3_25 rep080 Blnorm clock1 490.37
D750_3_25 rep080 Blnorm clock2 2238.87
D750_3_25 rep081 Blnorm clock1 1248.31
D750_3_25 rep081 Blnorm clock2 555.536
D750_3_25 rep082 Blnorm clock1 80.4534
D750_3_25 rep082 Blnorm clock2 201.358
D750_3_25 rep083 Blnorm clock1 189.705
D750_3_25 rep083 Blnorm clock2 425.121
D750_3_25 rep084 Blnorm clock1 230.496
D750_3_25 rep084 Blnorm clock2 7310.39
D750_3_25 rep085 Blnorm clock1 383.665
D750_3_25 rep085 Blnorm clock2 98.8452
D750_3_25 rep086 Blnorm clock1 97.3661
D750_3_25 rep086 Blnorm clock2 148.91
D750_3_25 rep087 Blnorm clock1 1063.84
D750_3_25 rep087 Blnorm clock2 1030.78
D750_3_25 rep088 Blnorm clock1 64.4039
D750_3_25 rep088 Blnorm clock2 174.729
D750_3_25 rep089 Blnorm clock1 106.633
D750_3_25 rep089 Blnorm clock2 269.986
D750_3_25 rep090 Blnorm clock1 60.3517
D750_3_25 rep090 Blnorm clock2 205.826
D750_3_25 rep091 Blnorm clock1 44.5058
D750_3_25 rep091 Blnorm clock2 254.481
D750_3_25 rep092 Blnorm clock1 2228.48
D750_3_25 rep092 Blnorm clock2 2783.01
D750_3_25 rep093 Blnorm clock1 573.091
D750_3_25 rep093 Blnorm clock2 1320.75
D750_3_25 rep094 Blnorm clock1 61.7569
D750_3_25 rep094 Blnorm clock2 984.818
D750_3_25 rep095 Blnorm clock1 681.452
D750_3_25 rep095 Blnorm clock2 138.025
D750_3_25 rep096 Blnorm clock1 55.9843
D750_3_25 rep096 Blnorm clock2 938.469
D750_3_25 rep097 Blnorm clock1 118.764
D750_3_25 rep097 Blnorm clock2 389.808
D750_3_25 rep098 Blnorm clock1 89.2191
