treeModel rep method clockModel tmrca
D995_11_10 rep057 wlogdate uniform 0.022866691495490914
D995_11_10 rep058 wlogdate uniform 0.14065825589085754
D995_11_10 rep059 wlogdate uniform -0.10886085493960762
D995_11_10 rep060 wlogdate uniform -0.3332484862363002
D995_11_10 rep061 wlogdate uniform 0.09747550196529858
D995_11_10 rep062 wlogdate uniform 0.262792551577096
D995_11_10 rep063 wlogdate uniform -0.051910484553834735
D995_11_10 rep064 wlogdate uniform -0.583569098436751
D995_11_10 rep065 wlogdate uniform 0.27507426897936305
D995_11_10 rep066 wlogdate uniform -1.5990537371305118
D995_11_10 rep067 wlogdate uniform 0.5158282996735561
D995_11_10 rep068 wlogdate uniform 0.3702308831212693
D995_11_10 rep069 wlogdate uniform 0.5512633442134323
D995_11_10 rep070 wlogdate uniform -0.5831458506475056
D995_11_10 rep071 wlogdate uniform 0.32889099724618953
D995_11_10 rep072 wlogdate uniform 0.48960348737911685
D995_11_10 rep073 wlogdate uniform -0.14523038568914126
D995_11_10 rep074 wlogdate uniform -0.12590102013188775
D995_11_10 rep075 wlogdate uniform -0.24860011922068992
D995_11_10 rep076 wlogdate uniform 0.2830073334249332
D995_11_10 rep077 wlogdate uniform -0.8354455158313774
D995_11_10 rep078 wlogdate uniform 0.2937718045908752
D995_11_10 rep079 wlogdate uniform 0.013407667539158258
D995_11_10 rep080 wlogdate uniform -0.6506398274774013
D995_11_10 rep081 wlogdate uniform 0.5800418173193581
D995_11_10 rep082 wlogdate uniform 0.14017943984573467
D995_11_10 rep083 wlogdate uniform -0.34246360310051677
D995_11_10 rep084 wlogdate uniform -0.21609424879351968
D995_11_10 rep085 wlogdate uniform 0.3090134011193758
D995_11_10 rep086 wlogdate uniform 0.13220342251083056
D995_11_10 rep087 wlogdate uniform 0.21476626688597442
D995_11_10 rep088 wlogdate uniform -0.7200870031551064
D995_11_10 rep089 wlogdate uniform -1.3984110759594188
D995_11_10 rep090 wlogdate uniform 0.4679486637404512
D995_11_10 rep091 wlogdate uniform 1.0701630421839916
D995_11_10 rep092 wlogdate uniform -0.15363214167199185
D995_11_10 rep093 wlogdate uniform -0.40848435018395746
D995_11_10 rep094 wlogdate uniform -0.07663528902185907
D995_11_10 rep095 wlogdate uniform -0.10839027142524094
D995_11_10 rep096 wlogdate uniform -0.24447227508162794
D995_11_10 rep097 wlogdate uniform -0.07503464261646264
D995_11_10 rep098 wlogdate uniform 0.09643218647241092
D995_11_10 rep099 wlogdate uniform 0.07098229425640806
D995_11_10 rep100 wlogdate uniform -0.8141991779019716
D995_3_25 rep001 wlogdate uniform 1.7522285488149056
D995_3_25 rep002 wlogdate uniform -0.5401274057915711
D995_3_25 rep003 wlogdate uniform -0.384590543841727
D995_3_25 rep004 wlogdate uniform 0.05984207868438807
D995_3_25 rep005 wlogdate uniform 1.372364981610426
D995_3_25 rep006 wlogdate uniform -4.309075594496916
D995_3_25 rep007 wlogdate uniform -1.0734881163646501
D995_3_25 rep008 wlogdate uniform 3.1019867950788367
D995_3_25 rep009 wlogdate uniform 5.477955691978764
D995_3_25 rep010 wlogdate uniform 3.2856441878009246
D995_3_25 rep011 wlogdate uniform 3.236189035854551
D995_3_25 rep012 wlogdate uniform 3.1403035928042313
D995_3_25 rep013 wlogdate uniform -0.8860622580682649
D995_3_25 rep014 wlogdate uniform -1.0779659390403293
D995_3_25 rep015 wlogdate uniform 0.2565142686746008
D995_3_25 rep016 wlogdate uniform -0.16675428925774838
D995_3_25 rep017 wlogdate uniform -0.540465374935946
D995_3_25 rep018 wlogdate uniform 1.9364082451206368
D995_3_25 rep019 wlogdate uniform -3.1874018477007464
D995_3_25 rep020 wlogdate uniform -1.9680906302165107
D995_3_25 rep021 wlogdate uniform -1.4673060478789157
D995_3_25 rep022 wlogdate uniform -18.68686222423207
D995_3_25 rep023 wlogdate uniform 1.5087571265719868
D995_3_25 rep024 wlogdate uniform -4.0378960104208925
D995_3_25 rep025 wlogdate uniform -1.343869310428317
D995_3_25 rep026 wlogdate uniform -0.5255107186659396
D995_3_25 rep027 wlogdate uniform 2.1117709806833
D995_3_25 rep028 wlogdate uniform 1.90564223820048
D995_3_25 rep029 wlogdate uniform -5.726905401520797
D995_3_25 rep030 wlogdate uniform -3.502212757368693
D995_3_25 rep031 wlogdate uniform 1.3834418081307405
D995_3_25 rep032 wlogdate uniform 2.083234480829236
D995_3_25 rep033 wlogdate uniform 0.3674838600598036
D995_3_25 rep034 wlogdate uniform -3.3225457551992625
D995_3_25 rep035 wlogdate uniform -1.2405109417902915
D995_3_25 rep036 wlogdate uniform -2.1994853402323633
D995_3_25 rep037 wlogdate uniform -1.332464858946341
D995_3_25 rep038 wlogdate uniform 1.9255586367875162
D995_3_25 rep039 wlogdate uniform 1.4191642042148078
D995_3_25 rep040 wlogdate uniform 1.8136719824395562
D995_3_25 rep041 wlogdate uniform -1.3095501743074458
D995_3_25 rep042 wlogdate uniform -6.448065206019104
D995_3_25 rep043 wlogdate uniform -2.7966585771703922
D995_3_25 rep044 wlogdate uniform -1.9556219663911036
D995_3_25 rep045 wlogdate uniform 1.3077351091871088
D995_3_25 rep046 wlogdate uniform -1.2215489963331478
D995_3_25 rep047 wlogdate uniform 0.1626340080795874
D995_3_25 rep048 wlogdate uniform -3.9626880798565303
D995_3_25 rep049 wlogdate uniform 1.8922989102954935
D995_3_25 rep050 wlogdate uniform -3.018897516684085
D995_3_25 rep051 wlogdate uniform -4.422225561738074
D995_3_25 rep052 wlogdate uniform 3.971507496511167
D995_3_25 rep053 wlogdate uniform 0.4865341005456808
D995_3_25 rep054 wlogdate uniform 3.2689115212285684
D995_3_25 rep055 wlogdate uniform 0.6570326830766109
D995_3_25 rep056 wlogdate uniform -1.144672679114217
D995_3_25 rep057 wlogdate uniform -6.788267240931012
D995_3_25 rep058 wlogdate uniform -2.0326878952116214
D995_3_25 rep059 wlogdate uniform -1.9305937672583213
D995_3_25 rep060 wlogdate uniform -1.0530872040946084
D995_3_25 rep061 wlogdate uniform -7.509122520383246
D995_3_25 rep062 wlogdate uniform -4.640955085696363
D995_3_25 rep063 wlogdate uniform 3.5529983373633907
D995_3_25 rep064 wlogdate uniform 0.5884226703794955
D995_3_25 rep065 wlogdate uniform 1.1951928369961378
D995_3_25 rep066 wlogdate uniform 2.895528033786495
D995_3_25 rep067 wlogdate uniform -1.3069444021397771
D995_3_25 rep068 wlogdate uniform -1.1180675283243877
D995_3_25 rep069 wlogdate uniform 1.6839486284524985
D995_3_25 rep070 wlogdate uniform -0.2556159596415497
D995_3_25 rep071 wlogdate uniform -1.0389109429587433
D995_3_25 rep072 wlogdate uniform 1.6102730202309479
D995_3_25 rep073 wlogdate uniform -2.5404721980820657
D995_3_25 rep074 wlogdate uniform -2.8792605683108965
D995_3_25 rep075 wlogdate uniform 0.08889018075788763
D995_3_25 rep076 wlogdate uniform -2.858478238978787
D995_3_25 rep077 wlogdate uniform 2.0538321038306746
D995_3_25 rep078 wlogdate uniform -5.806448175087834
D995_3_25 rep079 wlogdate uniform -0.12017954705851697
D995_3_25 rep080 wlogdate uniform 2.4896034490644805
D995_3_25 rep081 wlogdate uniform -0.24033315272526234
D995_3_25 rep082 wlogdate uniform 0.20064534960710206
D995_3_25 rep083 wlogdate uniform -10.542864372356584
D995_3_25 rep084 wlogdate uniform -6.26557855885759
D995_3_25 rep085 wlogdate uniform -8.649410451037722
D995_3_25 rep086 wlogdate uniform -1.3524727378692134
D995_3_25 rep087 wlogdate uniform -6.641737489749677
D995_3_25 rep088 wlogdate uniform -1.8078232998381263
D995_3_25 rep089 wlogdate uniform 0.5713701546794197
D995_3_25 rep090 wlogdate uniform 3.297529934643749
D995_3_25 rep091 wlogdate uniform -2.9529397540914646
D995_3_25 rep092 wlogdate uniform -1.0392511731869194
D995_3_25 rep093 wlogdate uniform 0.2726644822654669
D995_3_25 rep094 wlogdate uniform 1.2804730339635206
D995_3_25 rep095 wlogdate uniform -0.7697725375348072
D995_3_25 rep096 wlogdate uniform -1.0782807214471601
D995_3_25 rep097 wlogdate uniform -2.3257098776954876
D995_3_25 rep098 wlogdate uniform -13.670506209470322
D995_3_25 rep099 wlogdate uniform -2.87184801404512
D995_3_25 rep100 wlogdate uniform -15.351551310534282
D750_11_10 rep001 emd uniform 0.3943
D750_11_10 rep002 emd uniform 1.9033
D750_11_10 rep003 emd uniform 0.3985
D750_11_10 rep004 emd uniform -1.5565
D750_11_10 rep005 emd uniform 2.1556
D750_11_10 rep006 emd uniform -2.8961
D750_11_10 rep007 emd uniform -0.99
D750_11_10 rep008 emd uniform -0.0067
D750_11_10 rep009 emd uniform -3.129
D750_11_10 rep010 emd uniform 0.0874
D750_11_10 rep011 emd uniform -1.9527
D750_11_10 rep012 emd uniform -1.8464
D750_11_10 rep013 emd uniform -2.2864
D750_11_10 rep014 emd uniform 2.4373
D750_11_10 rep015 emd uniform -2.2456
D750_11_10 rep016 emd uniform -0.241
D750_11_10 rep017 emd uniform -1.7698
D750_11_10 rep018 emd uniform 1.285
D750_11_10 rep019 emd uniform -0.5321
D750_11_10 rep020 emd uniform -2.1646
D750_11_10 rep021 emd uniform -2.1333
D750_11_10 rep022 emd uniform -0.6311
D750_11_10 rep023 emd uniform -3.0313
D750_11_10 rep024 emd uniform 0.566
D750_11_10 rep025 emd uniform -5.2821
D750_11_10 rep026 emd uniform 0.4866
D750_11_10 rep027 emd uniform -0.7186
D750_11_10 rep028 emd uniform 1.8823
D750_11_10 rep029 emd uniform 0.292
D750_11_10 rep030 emd uniform 2.4383
D750_11_10 rep031 emd uniform -0.7797
D750_11_10 rep032 emd uniform 0.9042
D750_11_10 rep033 emd uniform 0.9983
D750_11_10 rep034 emd uniform 3.0906
D750_11_10 rep035 emd uniform 0.504
D750_11_10 rep036 emd uniform -9.2231
D750_11_10 rep037 emd uniform 1.2624
D750_11_10 rep038 emd uniform 2.1587
D750_11_10 rep039 emd uniform -0.7419
D750_11_10 rep040 emd uniform 1.3453
D750_11_10 rep041 emd uniform 0.6425
D750_11_10 rep042 emd uniform 1.761
D750_11_10 rep043 emd uniform 0.8003
D750_11_10 rep044 emd uniform 0.1063
D750_11_10 rep045 emd uniform -2.6663
D750_11_10 rep046 emd uniform -0.0004
D750_11_10 rep047 emd uniform 1.0936
D750_11_10 rep048 emd uniform -2.5772
D750_11_10 rep049 emd uniform 1.4472
D750_11_10 rep050 emd uniform 0.1589
D750_11_10 rep051 emd uniform 2.3374
D750_11_10 rep052 emd uniform -0.1121
D750_11_10 rep053 emd uniform -2.3465
D750_11_10 rep054 emd uniform -6.3897
D750_11_10 rep055 emd uniform 0.3142
D750_11_10 rep056 emd uniform 2.2801
D750_11_10 rep057 emd uniform -0.5605
D750_11_10 rep058 emd uniform 1.0636
D750_11_10 rep059 emd uniform 2.1373
D750_11_10 rep060 emd uniform -2.2927
D750_11_10 rep061 emd uniform -1.8908
D750_11_10 rep062 emd uniform -2.6182
D750_11_10 rep063 emd uniform 0.0238
D750_11_10 rep064 emd uniform 1.0951
D750_11_10 rep065 emd uniform -0.2384
D750_11_10 rep066 emd uniform -3.1005
D750_11_10 rep067 emd uniform -0.1002
D750_11_10 rep068 emd uniform 0.9665
D750_11_10 rep069 emd uniform 2.0976
D750_11_10 rep070 emd uniform 1.1848
D750_11_10 rep071 emd uniform 1.8221
D750_11_10 rep072 emd uniform -0.2404
D750_11_10 rep073 emd uniform 2.8691
D750_11_10 rep074 emd uniform 3.0042
D750_11_10 rep075 emd uniform 1.0387
D750_11_10 rep076 emd uniform 1.4102
D750_11_10 rep077 emd uniform 0.6697
D750_11_10 rep078 emd uniform 1.2602
D750_11_10 rep079 emd uniform -0.4133
D750_11_10 rep080 emd uniform 0.5222
D750_11_10 rep081 emd uniform 0.8335
D750_11_10 rep082 emd uniform 0.5642
D750_11_10 rep083 emd uniform -0.0685
D750_11_10 rep084 emd uniform -1.9445
D750_11_10 rep085 emd uniform 0.0299
D750_11_10 rep086 emd uniform 3.0974
D750_11_10 rep087 emd uniform -0.7192
D750_11_10 rep088 emd uniform -0.7967
D750_11_10 rep089 emd uniform -1.6143
D750_11_10 rep090 emd uniform 1.9164
D750_11_10 rep091 emd uniform -0.1374
D750_11_10 rep092 emd uniform -0.3856
D750_11_10 rep093 emd uniform -0.091
D750_11_10 rep094 emd uniform -3.3151
D750_11_10 rep095 emd uniform 0.634
D750_11_10 rep096 emd uniform -2.3827
D750_11_10 rep097 emd uniform -2.9943
D750_11_10 rep098 emd uniform -0.4309
D750_11_10 rep099 emd uniform -2.3835
D750_11_10 rep100 emd uniform 1.191
D750_3_25 rep001 emd uniform 0.7751
D750_3_25 rep002 emd uniform -1.0761
D750_3_25 rep003 emd uniform 0.9365
D750_3_25 rep004 emd uniform -2.4858
D750_3_25 rep005 emd uniform -6.166
D750_3_25 rep006 emd uniform -7.7961
D750_3_25 rep007 emd uniform 15.244
D750_3_25 rep008 emd uniform -3.5549
D750_3_25 rep009 emd uniform -8.9475
D750_3_25 rep010 emd uniform -0.73
D750_3_25 rep011 emd uniform -12.6294
D750_3_25 rep012 emd uniform 15.619
D750_3_25 rep013 emd uniform 5.3493
D750_3_25 rep014 emd uniform 20.7825
D750_3_25 rep015 emd uniform -5.5011
D750_3_25 rep016 emd uniform 16.4431
D750_3_25 rep017 emd uniform -2.8935
D750_3_25 rep018 emd uniform 13.861
D750_3_25 rep019 emd uniform 15.6128
D750_3_25 rep020 emd uniform 8.2521
D750_3_25 rep021 emd uniform 4.1554
D750_3_25 rep022 emd uniform 15.0969
D750_3_25 rep023 emd uniform -15.9135
D750_3_25 rep024 emd uniform 1.7745
D750_3_25 rep025 emd uniform 1.1071
D750_3_25 rep026 emd uniform -9.2621
D750_3_25 rep027 emd uniform 8.78
D750_3_25 rep028 emd uniform -0.7524
D750_3_25 rep029 emd uniform 5.1484
D750_3_25 rep030 emd uniform 4.5408
D750_3_25 rep031 emd uniform 14.2913
D750_3_25 rep032 emd uniform 9.5509
D750_3_25 rep033 emd uniform -64.0417
D750_3_25 rep034 emd uniform 3.4381
D750_3_25 rep035 emd uniform 1.2992
D750_3_25 rep036 emd uniform -5.0354
D750_3_25 rep037 emd uniform 10.2829
D750_3_25 rep038 emd uniform 5.2527
D750_3_25 rep039 emd uniform 12.367
D750_3_25 rep040 emd uniform 20.2221
D750_3_25 rep041 emd uniform 6.9548
D750_3_25 rep042 emd uniform -1.038
D750_3_25 rep043 emd uniform 10.7203
D750_3_25 rep044 emd uniform 19.2705
D750_3_25 rep045 emd uniform 0.8981
D750_3_25 rep046 emd uniform -21.5903
D750_3_25 rep047 emd uniform -5.7811
D750_3_25 rep048 emd uniform 3.63
D750_3_25 rep049 emd uniform 7.6105
D750_3_25 rep050 emd uniform 17.0692
D750_3_25 rep051 emd uniform 0.0226
D750_3_25 rep052 emd uniform 9.349
D750_3_25 rep053 emd uniform 11.0455
D750_3_25 rep054 emd uniform -15.357
D750_3_25 rep055 emd uniform 12.8288
D750_3_25 rep056 emd uniform 17.316
D750_3_25 rep057 emd uniform 12.1959
D750_3_25 rep058 emd uniform 2.4464
D750_3_25 rep059 emd uniform -100.5684
D750_3_25 rep060 emd uniform 18.9371
D750_3_25 rep061 emd uniform -11.3458
D750_3_25 rep062 emd uniform 7.8316
D750_3_25 rep063 emd uniform -0.9056
D750_3_25 rep064 emd uniform -62.76
D750_3_25 rep065 emd uniform 11.2625
D750_3_25 rep066 emd uniform -0.0026
D750_3_25 rep067 emd uniform -11.8215
D750_3_25 rep068 emd uniform -20.8174
D750_3_25 rep069 emd uniform 10.1869
D750_3_25 rep070 emd uniform -22.7967
D750_3_25 rep071 emd uniform 13.2842
D750_3_25 rep072 emd uniform -12.9741
D750_3_25 rep073 emd uniform 11.558
D750_3_25 rep074 emd uniform -0.4418
D750_3_25 rep075 emd uniform 13.8707
D750_3_25 rep076 emd uniform 16.4878
D750_3_25 rep077 emd uniform 9.2229
D750_3_25 rep078 emd uniform -5.4085
D750_3_25 rep079 emd uniform 6.1751
D750_3_25 rep080 emd uniform 5.3033
D750_3_25 rep081 emd uniform 0.7564
D750_3_25 rep082 emd uniform -9.9175
D750_3_25 rep083 emd uniform -1.4686
D750_3_25 rep084 emd uniform -1.882
D750_3_25 rep085 emd uniform -2.7626
D750_3_25 rep086 emd uniform -30.0735
D750_3_25 rep087 emd uniform 7.1156
D750_3_25 rep088 emd uniform 3.7328
D750_3_25 rep089 emd uniform -2.3362
D750_3_25 rep090 emd uniform 5.6959
D750_3_25 rep091 emd uniform 14.6353
D750_3_25 rep092 emd uniform -0.2269
D750_3_25 rep093 emd uniform -2.2287
D750_3_25 rep094 emd uniform 4.6562
D750_3_25 rep095 emd uniform 12.535
D750_3_25 rep096 emd uniform 2.6829
D750_3_25 rep097 emd uniform 17.2327
D750_3_25 rep098 emd uniform -19.2298
D750_3_25 rep099 emd uniform -9.1565
D750_3_25 rep100 emd uniform 3.2632
D995_11_10 rep001 emd uniform -0.3603
D995_11_10 rep002 emd uniform -2.1151
D995_11_10 rep003 emd uniform -0.3331
D995_11_10 rep004 emd uniform -0.2765
D995_11_10 rep005 emd uniform 0.264
D995_11_10 rep006 emd uniform -0.0928
D995_11_10 rep007 emd uniform -0.7903
D995_11_10 rep008 emd uniform -0.3818
D995_11_10 rep009 emd uniform -0.5636
D995_11_10 rep010 emd uniform 0.0065
D995_11_10 rep011 emd uniform -1.7903
D995_11_10 rep012 emd uniform -0.0207
D995_11_10 rep013 emd uniform -0.2529
D995_11_10 rep014 emd uniform -0.1133
D995_11_10 rep015 emd uniform -0.4573
D995_11_10 rep016 emd uniform 0.6542
D995_11_10 rep017 emd uniform -1.0057
D995_11_10 rep018 emd uniform -0.8087
D995_11_10 rep019 emd uniform 0.051
D995_11_10 rep020 emd uniform -0.13
D995_11_10 rep021 emd uniform 0.8863
D995_11_10 rep022 emd uniform -0.1096
D995_11_10 rep023 emd uniform 0.2222
D995_11_10 rep024 emd uniform -0.4996
D995_11_10 rep025 emd uniform -0.6614
D995_11_10 rep026 emd uniform 0.3039
D995_11_10 rep027 emd uniform -1.1914
D995_11_10 rep028 emd uniform -0.5916
D995_11_10 rep029 emd uniform 0.3396
D995_11_10 rep030 emd uniform -1.9649
D995_11_10 rep031 emd uniform -0.604
D995_11_10 rep032 emd uniform -2.1214
D995_11_10 rep033 emd uniform 0.2002
D995_11_10 rep034 emd uniform -0.5199
D995_11_10 rep035 emd uniform 0.2748
D995_11_10 rep036 emd uniform -1.1066
D995_11_10 rep037 emd uniform -0.4515
D995_11_10 rep038 emd uniform -0.7081
D995_11_10 rep039 emd uniform -0.0556
D995_11_10 rep040 emd uniform 0.9036
D995_11_10 rep041 emd uniform -0.612
D995_11_10 rep042 emd uniform 0.2364
D995_11_10 rep043 emd uniform -0.7465
D995_11_10 rep044 emd uniform -0.7159
D995_11_10 rep045 emd uniform -0.9101
D995_11_10 rep046 emd uniform -0.1824
D995_11_10 rep047 emd uniform 0.5523
D995_11_10 rep048 emd uniform -0.9094
D995_11_10 rep049 emd uniform -1.0574
D995_11_10 rep050 emd uniform -0.1505
D995_11_10 rep051 emd uniform -1.1395
D995_11_10 rep052 emd uniform 0.3834
D995_11_10 rep053 emd uniform -0.5829
D995_11_10 rep054 emd uniform 0.2603
D995_11_10 rep055 emd uniform -0.5153
D995_11_10 rep056 emd uniform 0.0952
D995_11_10 rep057 emd uniform 0.0296
D995_11_10 rep058 emd uniform -0.3051
D995_11_10 rep059 emd uniform -0.115
D995_11_10 rep060 emd uniform -0.7819
D995_11_10 rep061 emd uniform -1.0314
D995_11_10 rep062 emd uniform -0.5285
D995_11_10 rep063 emd uniform -0.2412
D995_11_10 rep064 emd uniform -1.1332
D995_11_10 rep065 emd uniform -0.052
D995_11_10 rep066 emd uniform -2.7156
D995_11_10 rep067 emd uniform -0.1657
D995_11_10 rep068 emd uniform 0.6558
D995_11_10 rep069 emd uniform 0.2057
D995_11_10 rep070 emd uniform -1.1069
D995_11_10 rep071 emd uniform 0.3502
D995_11_10 rep072 emd uniform 0.1488
D995_11_10 rep073 emd uniform -0.3827
D995_11_10 rep074 emd uniform -0.5481
D995_11_10 rep075 emd uniform -1.0379
D995_11_10 rep076 emd uniform -0.1328
D995_11_10 rep077 emd uniform -0.9316
D995_11_10 rep078 emd uniform -0.0337
D995_11_10 rep079 emd uniform -0.4753
D995_11_10 rep080 emd uniform 0.0573
D995_11_10 rep081 emd uniform 0.5964
D995_11_10 rep082 emd uniform -1.0044
D995_11_10 rep083 emd uniform -0.3232
D995_11_10 rep084 emd uniform -0.0897
D995_11_10 rep085 emd uniform -0.0764
D995_11_10 rep086 emd uniform 0.3325
D995_11_10 rep087 emd uniform -0.1993
D995_11_10 rep088 emd uniform -0.4658
D995_11_10 rep089 emd uniform -1.191
D995_11_10 rep090 emd uniform -0.4955
D995_11_10 rep091 emd uniform 0.7711
D995_11_10 rep092 emd uniform 0.3288
D995_11_10 rep093 emd uniform -0.4365
D995_11_10 rep094 emd uniform -0.6043
D995_11_10 rep095 emd uniform 0.3337
D995_11_10 rep096 emd uniform -0.1292
D995_11_10 rep097 emd uniform -0.116
D995_11_10 rep098 emd uniform -0.0969
D995_11_10 rep099 emd uniform 0.2151
D995_11_10 rep100 emd uniform -1.5312
D995_3_25 rep001 emd uniform 2.1587
D995_3_25 rep002 emd uniform -2.7001
D995_3_25 rep003 emd uniform -2.4431
D995_3_25 rep004 emd uniform -2.6145
D995_3_25 rep005 emd uniform -0.8212
D995_3_25 rep006 emd uniform -4.8327
D995_3_25 rep007 emd uniform -0.1154
D995_3_25 rep008 emd uniform 2.9451
D995_3_25 rep009 emd uniform 4.5943
D995_3_25 rep010 emd uniform 2.3823
D995_3_25 rep011 emd uniform 4.0818
D995_3_25 rep012 emd uniform 1.2287
D995_3_25 rep013 emd uniform 0.7196
D995_3_25 rep014 emd uniform -3.1194
D995_3_25 rep015 emd uniform 0.0025
D995_3_25 rep016 emd uniform -2.0843
D995_3_25 rep017 emd uniform -3.5641
D995_3_25 rep018 emd uniform 1.3474
D995_3_25 rep019 emd uniform -1.4204
D995_3_25 rep020 emd uniform -1.4083
D995_3_25 rep021 emd uniform -6.5844
D995_3_25 rep022 emd uniform -97.8751
D995_3_25 rep023 emd uniform 0.4336
D995_3_25 rep024 emd uniform -6.9984
D995_3_25 rep025 emd uniform -2.3774
D995_3_25 rep026 emd uniform -1.1772
D995_3_25 rep027 emd uniform -1.073
D995_3_25 rep028 emd uniform 2.9438
D995_3_25 rep029 emd uniform -28.5566
D995_3_25 rep030 emd uniform -6.8814
D995_3_25 rep031 emd uniform 3.1882
D995_3_25 rep032 emd uniform 1.445
D995_3_25 rep033 emd uniform 2.2354
D995_3_25 rep034 emd uniform 0.0541
D995_3_25 rep035 emd uniform 0.6818
D995_3_25 rep036 emd uniform -1.3096
D995_3_25 rep037 emd uniform -1.0058
D995_3_25 rep038 emd uniform 1.3687
D995_3_25 rep039 emd uniform 2.0959
D995_3_25 rep040 emd uniform 2.2726
D995_3_25 rep041 emd uniform -1.4561
D995_3_25 rep042 emd uniform -7.4572
D995_3_25 rep043 emd uniform -6.7831
