"scenario" "rep" "k" "nodeName" "trueNodeAge" "estNodeAge" "error"
"41917" "scenario4" "rep014" 25 "I69" 33.6432 36.7875 0.0224592857142857
"41918" "scenario4" "rep014" 25 "I7" 6.9627 -8.9033 0.113328571428571
"41919" "scenario4" "rep014" 25 "I70" 39.5374 44.4241 0.034905
"41920" "scenario4" "rep014" 25 "I71" 41.25 44.6711 0.0244364285714286
"41921" "scenario4" "rep014" 25 "I72" 35.6755 40.6676 0.0356578571428572
"41922" "scenario4" "rep014" 25 "I73" 36.3187 42.0505 0.0409414285714286
"41923" "scenario4" "rep014" 25 "I74" 37.3101 42.2746 0.0354607142857143
"41924" "scenario4" "rep014" 25 "I8" 7.23236 -8.6705 0.113591857142857
"41925" "scenario4" "rep014" 25 "I9" 16.9771 118.1479 0.722648571428572
"42001" "scenario4" "rep014" 3 "I0" 0 8.0699 0.0576421428571429
"42002" "scenario4" "rep014" 3 "I1" 1.89772 8.2002 0.0450177142857143
"42003" "scenario4" "rep014" 3 "I10" 24.4452 69.6365 0.322795
"42004" "scenario4" "rep014" 3 "I11" 8.33087 9.4653 0.00810307142857142
"42005" "scenario4" "rep014" 3 "I12" 52.2788 49.3706 0.0207728571428571
"42006" "scenario4" "rep014" 3 "I13" 8.5159 9.5694 0.007525
"42007" "scenario4" "rep014" 3 "I14" 36.5605 36.4733 0.000622857142857112
"42008" "scenario4" "rep014" 3 "I15" 9.61193 9.6225 7.55000000000093e-05
"42009" "scenario4" "rep014" 3 "I16" 18.552 10.2479 0.059315
"42010" "scenario4" "rep014" 3 "I17" 64.4724 20.9288 0.311025714285714
"42011" "scenario4" "rep014" 3 "I18" 7.12688 9.1349 0.014343
"42012" "scenario4" "rep014" 3 "I19" 12.9639 11.4347 0.0109228571428572
"42013" "scenario4" "rep014" 3 "I2" 45.1116 26.3128 0.134277142857143
"42014" "scenario4" "rep014" 3 "I20" 16.3031 13.9376 0.0168964285714286
"42015" "scenario4" "rep014" 3 "I21" 24.8599 27.1037 0.0160271428571429
"42016" "scenario4" "rep014" 3 "I22" 30.0471 32.2321 0.0156071428571429
"42017" "scenario4" "rep014" 3 "I23" 32.4873 36.6609 0.0298114285714286
"42018" "scenario4" "rep014" 3 "I24" 31.6844 32.777 0.00780428571428572
"42019" "scenario4" "rep014" 3 "I25" 33.9221 32.8469 0.00768000000000002
"42020" "scenario4" "rep014" 3 "I26" 37.7111 32.9553 0.03397
"42021" "scenario4" "rep014" 3 "I27" 39.3061 50.8778 0.082655
"42022" "scenario4" "rep014" 3 "I28" 49.2904 55.0951 0.0414621428571429
"42023" "scenario4" "rep014" 3 "I29" 54.541 73.8522 0.137937142857143
"42024" "scenario4" "rep014" 3 "I3" 53.1728 31.0982 0.157675714285714
"42025" "scenario4" "rep014" 3 "I30" 8.64398 13.4766 0.0345187142857143
"42026" "scenario4" "rep014" 3 "I31" 18.7662 14.2168 0.0324957142857143
"42027" "scenario4" "rep014" 3 "I32" 20.3792 14.3078 0.0433671428571429
"42028" "scenario4" "rep014" 3 "I33" 39.6276 32.755 0.04909
"42029" "scenario4" "rep014" 3 "I34" 15.3699 26.2884 0.0779892857142857
"42030" "scenario4" "rep014" 3 "I35" 16.5318 32.6095 0.114840714285714
"42031" "scenario4" "rep014" 3 "I36" 17.1885 32.3052 0.107976428571429
"42032" "scenario4" "rep014" 3 "I37" 18.0794 34.5751 0.117826428571429
"42033" "scenario4" "rep014" 3 "I38" 24.2807 34.6831 0.0743028571428572
"42034" "scenario4" "rep014" 3 "I39" 25.3912 35.4371 0.0717564285714286
"42035" "scenario4" "rep014" 3 "I4" 4.29313 8.8509 0.0325555
"42036" "scenario4" "rep014" 3 "I40" 26.2688 35.7519 0.0677364285714286
"42037" "scenario4" "rep014" 3 "I41" 27.3794 36.6924 0.0665214285714286
"42038" "scenario4" "rep014" 3 "I42" 33.9127 37.0007 0.0220571428571429
"42039" "scenario4" "rep014" 3 "I43" 41.7203 41.3625 0.00255571428571432
"42040" "scenario4" "rep014" 3 "I44" 43.2265 41.9862 0.00885928571428575
"42041" "scenario4" "rep014" 3 "I45" 48.2767 65.9719 0.126394285714286
"42042" "scenario4" "rep014" 3 "I46" 56.6923 78.0907 0.152845714285714
"42043" "scenario4" "rep014" 3 "I47" 76.9586 104.675 0.197974285714286
"42044" "scenario4" "rep014" 3 "I48" 79.3105 120.2648 0.292530714285714
"42045" "scenario4" "rep014" 3 "I49" 52.3546 71.7003 0.138183571428571
"42046" "scenario4" "rep014" 3 "I5" 9.33696 12.2924 0.0211102857142857
"42047" "scenario4" "rep014" 3 "I50" 58.469 86.7587 0.202069285714286
"42048" "scenario4" "rep014" 3 "I51" 83.0134 123.3902 0.288405714285714
"42049" "scenario4" "rep014" 3 "I52" 83.4521 123.534 0.286299285714286
"42050" "scenario4" "rep014" 3 "I53" 83.7694 123.6169 0.284625
"42051" "scenario4" "rep014" 3 "I54" 87.5096 125.022 0.267945714285714
"42052" "scenario4" "rep014" 3 "I55" 26.0402 35.5825 0.0681592857142857
"42053" "scenario4" "rep014" 3 "I56" 26.8496 36.4619 0.0686592857142857
"42054" "scenario4" "rep014" 3 "I57" 28.4881 64.5047 0.257261428571429
"42055" "scenario4" "rep014" 3 "I58" 45.7523 121.7326 0.542716428571429
"42056" "scenario4" "rep014" 3 "I59" 89.2963 126.7108 0.267246428571429
"42057" "scenario4" "rep014" 3 "I6" 33.1967 33.4982 0.00215357142857141
"42058" "scenario4" "rep014" 3 "I60" 31.2313 36.8647 0.0402385714285714
"42059" "scenario4" "rep014" 3 "I61" 31.807 47.2054 0.109988571428571
"42060" "scenario4" "rep014" 3 "I62" 34.9944 47.3271 0.0880907142857143
"42061" "scenario4" "rep014" 3 "I63" 32.6694 84.9134 0.373171428571429
"42062" "scenario4" "rep014" 3 "I64" 33.8687 95.9569 0.443487142857143
"42063" "scenario4" "rep014" 3 "I65" 41.6289 96.0659 0.388835714285714
"42064" "scenario4" "rep014" 3 "I66" 44.4088 99.9096 0.396434285714286
"42065" "scenario4" "rep014" 3 "I67" 55.5269 101.8692 0.331016428571429
"42066" "scenario4" "rep014" 3 "I68" 33.642 37.5944 0.0282314285714286
"42067" "scenario4" "rep014" 3 "I69" 33.6432 37.6425 0.0285664285714286
"42068" "scenario4" "rep014" 3 "I7" 6.9627 9.0555 0.0149485714285714
"42069" "scenario4" "rep014" 3 "I70" 39.5374 38.3439 0.008525
"42070" "scenario4" "rep014" 3 "I71" 41.25 38.4384 0.0200828571428571
"42071" "scenario4" "rep014" 3 "I72" 35.6755 38.3631 0.0191971428571429
"42072" "scenario4" "rep014" 3 "I73" 36.3187 38.6738 0.0168221428571429
"42073" "scenario4" "rep014" 3 "I74" 37.3101 38.7222 0.0100864285714286
"42074" "scenario4" "rep014" 3 "I8" 7.23236 9.1564 0.0137431428571429
"42075" "scenario4" "rep014" 3 "I9" 16.9771 69.5428 0.375469285714286
"42076" "scenario4" "rep014" 50 "I0" 0 11.8539 0.0846707142857143
"42077" "scenario4" "rep014" 50 "I1" 1.89772 12.1768 0.073422
"42078" "scenario4" "rep014" 50 "I10" 24.4452 65.5294 0.293458571428571
"42079" "scenario4" "rep014" 50 "I11" 8.33087 13.1095 0.0341330714285714
"42080" "scenario4" "rep014" 50 "I12" 52.2788 30.4314 0.156052857142857
"42081" "scenario4" "rep014" 50 "I13" 8.5159 13.2394 0.0337392857142857
"42082" "scenario4" "rep014" 50 "I14" 36.5605 38.6997 0.01528
"42083" "scenario4" "rep014" 50 "I15" 9.61193 13.3625 0.0267897857142857
"42084" "scenario4" "rep014" 50 "I16" 18.552 16.6429 0.0136364285714286
"42085" "scenario4" "rep014" 50 "I17" 64.4724 35.8142 0.204701428571429
"42086" "scenario4" "rep014" 50 "I18" 7.12688 12.5192 0.0385165714285714
"42087" "scenario4" "rep014" 50 "I19" 12.9639 19.8052 0.0488664285714286
"42088" "scenario4" "rep014" 50 "I2" 45.1116 56.4048 0.0806657142857143
"42089" "scenario4" "rep014" 50 "I20" 16.3031 25.5122 0.0657792857142857
"42090" "scenario4" "rep014" 50 "I21" 24.8599 28.1643 0.0236028571428572
"42091" "scenario4" "rep014" 50 "I22" 30.0471 43.3031 0.0946857142857143
"42092" "scenario4" "rep014" 50 "I23" 32.4873 43.5093 0.0787285714285715
"42093" "scenario4" "rep014" 50 "I24" 31.6844 45.5748 0.0992171428571429
"42094" "scenario4" "rep014" 50 "I25" 33.9221 45.8486 0.0851892857142857
"42095" "scenario4" "rep014" 50 "I26" 37.7111 46.0031 0.0592285714285714
"42096" "scenario4" "rep014" 50 "I27" 39.3061 57.7905 0.132031428571429
"42097" "scenario4" "rep014" 50 "I28" 49.2904 62.8552 0.0968914285714286
"42098" "scenario4" "rep014" 50 "I29" 54.541 72.9063 0.131180714285714
"42099" "scenario4" "rep014" 50 "I3" 53.1728 60.2463 0.050525
"42100" "scenario4" "rep014" 50 "I30" 8.64398 13.3962 0.0339444285714286
"42101" "scenario4" "rep014" 50 "I31" 18.7662 15.2939 0.0248021428571429
"42102" "scenario4" "rep014" 50 "I32" 20.3792 15.4957 0.0348821428571429
"42103" "scenario4" "rep014" 50 "I33" 39.6276 31.528 0.0578542857142857
"42104" "scenario4" "rep014" 50 "I34" 15.3699 27.8653 0.0892528571428572
"42105" "scenario4" "rep014" 50 "I35" 16.5318 32.4202 0.113488571428571
"42106" "scenario4" "rep014" 50 "I36" 17.1885 28.2449 0.0789742857142857
"42107" "scenario4" "rep014" 50 "I37" 18.0794 30.3185 0.0874221428571429
"42108" "scenario4" "rep014" 50 "I38" 24.2807 30.5161 0.0445385714285714
"42109" "scenario4" "rep014" 50 "I39" 25.3912 31.0555 0.0404592857142857
"42110" "scenario4" "rep014" 50 "I4" 4.29313 12.3399 0.0574769285714286
"42111" "scenario4" "rep014" 50 "I40" 26.2688 32.0737 0.0414635714285715
"42112" "scenario4" "rep014" 50 "I41" 27.3794 35.2007 0.0558664285714286
"42113" "scenario4" "rep014" 50 "I42" 33.9127 36.0963 0.0155971428571428
"42114" "scenario4" "rep014" 50 "I43" 41.7203 48.7924 0.050515
"42115" "scenario4" "rep014" 50 "I44" 43.2265 50.6132 0.0527621428571428
"42116" "scenario4" "rep014" 50 "I45" 48.2767 61.962 0.0977521428571429
"42117" "scenario4" "rep014" 50 "I46" 56.6923 95.5443 0.277514285714286
"42118" "scenario4" "rep014" 50 "I47" 76.9586 112.2032 0.251747142857143
"42119" "scenario4" "rep014" 50 "I48" 79.3105 114.2114 0.249292142857143
"42120" "scenario4" "rep014" 50 "I49" 52.3546 68.6008 0.116044285714286
"42121" "scenario4" "rep014" 50 "I5" 9.33696 12.7675 0.0245038571428571
"42122" "scenario4" "rep014" 50 "I50" 58.469 81.5293 0.164716428571429
"42123" "scenario4" "rep014" 50 "I51" 83.0134 91.1186 0.0578942857142857
"42124" "scenario4" "rep014" 50 "I52" 83.4521 91.363 0.0565064285714286
"42125" "scenario4" "rep014" 50 "I53" 83.7694 91.6006 0.0559371428571428
"42126" "scenario4" "rep014" 50 "I54" 87.5096 92.9506 0.0388642857142856
"42127" "scenario4" "rep014" 50 "I55" 26.0402 31.2591 0.0372778571428572
"42128" "scenario4" "rep014" 50 "I56" 26.8496 33.5664 0.0479771428571429
"42129" "scenario4" "rep014" 50 "I57" 28.4881 40.3779 0.0849271428571428
"42130" "scenario4" "rep014" 50 "I58" 45.7523 118.1714 0.517279285714286
"42131" "scenario4" "rep014" 50 "I59" 89.2963 130.675 0.295562142857143
"42132" "scenario4" "rep014" 50 "I6" 33.1967 22.475 0.0765835714285714
"42133" "scenario4" "rep014" 50 "I60" 31.2313 34.5001 0.0233485714285714
"42134" "scenario4" "rep014" 50 "I61" 31.807 35.0748 0.0233414285714286
"42135" "scenario4" "rep014" 50 "I62" 34.9944 35.3065 0.00222928571428572
"42136" "scenario4" "rep014" 50 "I63" 32.6694 38.0551 0.0384692857142857
"42137" "scenario4" "rep014" 50 "I64" 33.8687 39.6893 0.0415757142857143
"42138" "scenario4" "rep014" 50 "I65" 41.6289 39.9335 0.01211
"42139" "scenario4" "rep014" 50 "I66" 44.4088 44.9739 0.00403642857142858
"42140" "scenario4" "rep014" 50 "I67" 55.5269 52.42 0.0221921428571428
"42141" "scenario4" "rep014" 50 "I68" 33.642 36.8199 0.0226992857142857
"42142" "scenario4" "rep014" 50 "I69" 33.6432 36.9829 0.023855
"42143" "scenario4" "rep014" 50 "I7" 6.9627 12.4194 0.0389764285714286
"42144" "scenario4" "rep014" 50 "I70" 39.5374 39.3781 0.0011378571428571
"42145" "scenario4" "rep014" 50 "I71" 41.25 39.6108 0.0117085714285714
"42146" "scenario4" "rep014" 50 "I72" 35.6755 38.8077 0.0223728571428571
"42147" "scenario4" "rep014" 50 "I73" 36.3187 39.6983 0.02414
"42148" "scenario4" "rep014" 50 "I74" 37.3101 39.8468 0.0181192857142857
"42149" "scenario4" "rep014" 50 "I8" 7.23236 12.5737 0.0381524285714286
"42150" "scenario4" "rep014" 50 "I9" 16.9771 65.2998 0.345162142857143
"42151" "scenario4" "rep014" 5 "I0" 0 -135.9902 0.971358571428571
"42152" "scenario4" "rep014" 5 "I1" 1.89772 -135.8848 0.984160857142857
"42153" "scenario4" "rep014" 5 "I10" 24.4452 91.7107 0.480467857142857
"42154" "scenario4" "rep014" 5 "I11" 8.33087 -134.8451 1.0226855
"42155" "scenario4" "rep014" 5 "I12" 52.2788 33.1433 0.136682142857143
"42156" "scenario4" "rep014" 5 "I13" 8.5159 -134.7673 1.02345142857143
"42157" "scenario4" "rep014" 5 "I14" 36.5605 38.8441 0.0163114285714286
"42158" "scenario4" "rep014" 5 "I15" 9.61193 -134.6927 1.03074735714286
"42159" "scenario4" "rep014" 5 "I16" 18.552 -133.9296 1.08915428571429
"42160" "scenario4" "rep014" 5 "I17" 64.4724 -116.2449 1.29083785714286
"42161" "scenario4" "rep014" 5 "I18" 7.12688 -135.0776 1.01574628571429
"42162" "scenario4" "rep014" 5 "I19" 12.9639 -133.3299 1.04495571428571
"42163" "scenario4" "rep014" 5 "I2" 45.1116 28.6712 0.117431428571429
"42164" "scenario4" "rep014" 5 "I20" 16.3031 -131.6718 1.05696357142857
"42165" "scenario4" "rep014" 5 "I21" 24.8599 36.9271 0.0861942857142857
"42166" "scenario4" "rep014" 5 "I22" 30.0471 40.3101 0.0733071428571428
"42167" "scenario4" "rep014" 5 "I23" 32.4873 76.8764 0.317065
"42168" "scenario4" "rep014" 5 "I24" 31.6844 40.7932 0.0650628571428571
"42169" "scenario4" "rep014" 5 "I25" 33.9221 40.8593 0.0495514285714286
"42170" "scenario4" "rep014" 5 "I26" 37.7111 40.9127 0.0228685714285714
"42171" "scenario4" "rep014" 5 "I27" 39.3061 43.1813 0.02768
"42172" "scenario4" "rep014" 5 "I28" 49.2904 44.1613 0.0366364285714286
"42173" "scenario4" "rep014" 5 "I29" 54.541 59.1306 0.0327828571428572
"42174" "scenario4" "rep014" 5 "I3" 53.1728 33.7826 0.138501428571429
"42175" "scenario4" "rep014" 5 "I30" 8.64398 -43.786 0.374499857142857
"42176" "scenario4" "rep014" 5 "I31" 18.7662 15.6053 0.0225778571428572
"42177" "scenario4" "rep014" 5 "I32" 20.3792 15.697 0.0334442857142857
"42178" "scenario4" "rep014" 5 "I33" 39.6276 30.7418 0.06347
"42179" "scenario4" "rep014" 5 "I34" 15.3699 31.2937 0.113741428571429
"42180" "scenario4" "rep014" 5 "I35" 16.5318 32.6146 0.114877142857143
"42181" "scenario4" "rep014" 5 "I36" 17.1885 31.4161 0.101625714285714
"42182" "scenario4" "rep014" 5 "I37" 18.0794 32.9409 0.106153571428571
"42183" "scenario4" "rep014" 5 "I38" 24.2807 33.0097 0.06235
"42184" "scenario4" "rep014" 5 "I39" 25.3912 33.1687 0.0555535714285714
"42185" "scenario4" "rep014" 5 "I4" 4.29313 -135.3445 0.997411642857143
"42186" "scenario4" "rep014" 5 "I40" 26.2688 33.4216 0.0510914285714286
"42187" "scenario4" "rep014" 5 "I41" 27.3794 35.4439 0.0576035714285714
"42188" "scenario4" "rep014" 5 "I42" 33.9127 35.6782 0.0126107142857143
"42189" "scenario4" "rep014" 5 "I43" 41.7203 49.9925 0.0590871428571428
"42190" "scenario4" "rep014" 5 "I44" 43.2265 51.4582 0.0587978571428571
"42191" "scenario4" "rep014" 5 "I45" 48.2767 67.4963 0.137282857142857
"42192" "scenario4" "rep014" 5 "I46" 56.6923 108.7561 0.371884285714286
"42193" "scenario4" "rep014" 5 "I47" 76.9586 126.3072 0.35249
"42194" "scenario4" "rep014" 5 "I48" 79.3105 126.7756 0.339036428571429
"42195" "scenario4" "rep014" 5 "I49" 52.3546 72.1831 0.141632142857143
"42196" "scenario4" "rep014" 5 "I5" 9.33696 12.6671 0.0237867142857143
"42197" "scenario4" "rep014" 5 "I50" 58.469 101.7241 0.308965
"42198" "scenario4" "rep014" 5 "I51" 83.0134 106.211 0.165697142857143
"42199" "scenario4" "rep014" 5 "I52" 83.4521 106.291 0.163135
"42200" "scenario4" "rep014" 5 "I53" 83.7694 106.3567 0.161337857142857
"42201" "scenario4" "rep014" 5 "I54" 87.5096 106.6988 0.137065714285714
"42202" "scenario4" "rep014" 5 "I55" 26.0402 33.2441 0.0514564285714286
"42203" "scenario4" "rep014" 5 "I56" 26.8496 35.0338 0.0584585714285714
"42204" "scenario4" "rep014" 5 "I57" 28.4881 42.3083 0.0987157142857143
"42205" "scenario4" "rep014" 5 "I58" 45.7523 118.6331 0.520577142857143
"42206" "scenario4" "rep014" 5 "I59" 89.2963 130.2298 0.292382142857143
"42207" "scenario4" "rep014" 5 "I6" 33.1967 25.8274 0.0526378571428571
"42208" "scenario4" "rep014" 5 "I60" 31.2313 35.3027 0.0290814285714286
"42209" "scenario4" "rep014" 5 "I61" 31.807 35.4398 0.0259485714285714
"42210" "scenario4" "rep014" 5 "I62" 34.9944 35.515 0.00371857142857144
"42211" "scenario4" "rep014" 5 "I63" 32.6694 37.1783 0.0322064285714286
"42212" "scenario4" "rep014" 5 "I64" 33.8687 37.5454 0.0262621428571429
"42213" "scenario4" "rep014" 5 "I65" 41.6289 37.6198 0.0286364285714286
"42214" "scenario4" "rep014" 5 "I66" 44.4088 40.9169 0.0249421428571429
"42215" "scenario4" "rep014" 5 "I67" 55.5269 62.3122 0.0484664285714286
"42216" "scenario4" "rep014" 5 "I68" 33.642 36.0344 0.0170885714285714
"42217" "scenario4" "rep014" 5 "I69" 33.6432 36.1059 0.0175907142857143
"42218" "scenario4" "rep014" 5 "I7" 6.9627 -135.1559 1.01513285714286
"42219" "scenario4" "rep014" 5 "I70" 39.5374 63.6459 0.172203571428571
"42220" "scenario4" "rep014" 5 "I71" 41.25 63.7151 0.160465
"42221" "scenario4" "rep014" 5 "I72" 35.6755 38.0696 0.0171007142857143
"42222" "scenario4" "rep014" 5 "I73" 36.3187 39.1839 0.0204657142857143
"42223" "scenario4" "rep014" 5 "I74" 37.3101 39.2544 0.0138878571428571
"42224" "scenario4" "rep014" 5 "I8" 7.23236 -135.0793 1.01651185714286
"42225" "scenario4" "rep014" 5 "I9" 16.9771 91.6429 0.533327142857143
"42226" "scenario4" "rep015" 100 "I0" 0 -1.1861 0.00847214285714286
"42227" "scenario4" "rep015" 100 "I1" 1.89772 -0.7828 0.0191465714285714
"42228" "scenario4" "rep015" 100 "I10" 24.4452 37.708 0.0947342857142857
"42229" "scenario4" "rep015" 100 "I11" 8.33087 11.9246 0.0256695
"42230" "scenario4" "rep015" 100 "I12" 52.2788 35.589 0.119212857142857
"42231" "scenario4" "rep015" 100 "I13" 8.5159 12.3224 0.0271892857142857
"42232" "scenario4" "rep015" 100 "I14" 36.5605 33.7935 0.0197642857142857
"42233" "scenario4" "rep015" 100 "I15" 9.61193 12.7055 0.0220969285714286
"42234" "scenario4" "rep015" 100 "I16" 18.552 16.43 0.0151571428571429
"42235" "scenario4" "rep015" 100 "I17" 64.4724 57.7712 0.0478657142857142
"42236" "scenario4" "rep015" 100 "I18" 7.12688 8.927 0.012858
"42237" "scenario4" "rep015" 100 "I19" 12.9639 12.5395 0.00303142857142857
"42238" "scenario4" "rep015" 100 "I2" 45.1116 23.6748 0.15312
"42239" "scenario4" "rep015" 100 "I20" 16.3031 12.8335 0.0247828571428571
"42240" "scenario4" "rep015" 100 "I21" 24.8599 17.0881 0.0555128571428571
"42241" "scenario4" "rep015" 100 "I22" 30.0471 26.5871 0.0247142857142857
"42242" "scenario4" "rep015" 100 "I23" 32.4873 31.4954 0.00708499999999998
"42243" "scenario4" "rep015" 100 "I24" 31.6844 28.8557 0.020205
"42244" "scenario4" "rep015" 100 "I25" 33.9221 29.1208 0.034295
"42245" "scenario4" "rep015" 100 "I26" 37.7111 42.2901 0.0327071428571429
"42246" "scenario4" "rep015" 100 "I27" 39.3061 42.6387 0.0238042857142857
"42247" "scenario4" "rep015" 100 "I28" 49.2904 57.2196 0.0566371428571429
"42248" "scenario4" "rep015" 100 "I29" 54.541 51.1649 0.024115
"42249" "scenario4" "rep015" 100 "I3" 53.1728 34.7723 0.131432142857143
"42250" "scenario4" "rep015" 100 "I30" 8.64398 12.1331 0.0249222857142857
"42251" "scenario4" "rep015" 100 "I31" 18.7662 32.2644 0.0964157142857143
"42252" "scenario4" "rep015" 100 "I32" 20.3792 34.1374 0.0982728571428571
"42253" "scenario4" "rep015" 100 "I33" 39.6276 49.6937 0.0719007142857143
"42254" "scenario4" "rep015" 100 "I34" 15.3699 15.2525 0.000838571428571428
"42255" "scenario4" "rep015" 100 "I35" 16.5318 17.6644 0.00809
"42256" "scenario4" "rep015" 100 "I36" 17.1885 15.5532 0.0116807142857143
"42257" "scenario4" "rep015" 100 "I37" 18.0794 15.8669 0.0158035714285714
"42258" "scenario4" "rep015" 100 "I38" 24.2807 31.5326 0.0517992857142857
"42259" "scenario4" "rep015" 100 "I39" 25.3912 33.0704 0.0548514285714286
"42260" "scenario4" "rep015" 100 "I4" 4.29313 1.4746 0.0201323571428571
"42261" "scenario4" "rep015" 100 "I40" 26.2688 33.3968 0.0509142857142857
"42262" "scenario4" "rep015" 100 "I41" 27.3794 39.8413 0.0890135714285714
"42263" "scenario4" "rep015" 100 "I42" 33.9127 47.1556 0.0945921428571428
"42264" "scenario4" "rep015" 100 "I43" 41.7203 48.674 0.0496692857142857
"42265" "scenario4" "rep015" 100 "I44" 43.2265 51.76 0.0609535714285714
"42266" "scenario4" "rep015" 100 "I45" 48.2767 55.3216 0.0503207142857143
"42267" "scenario4" "rep015" 100 "I46" 56.6923 57.8696 0.00840928571428568
"42268" "scenario4" "rep015" 100 "I47" 76.9586 79.8603 0.0207264285714285
"42269" "scenario4" "rep015" 100 "I48" 79.3105 80.1581 0.00605428571428571
"42270" "scenario4" "rep015" 100 "I49" 52.3546 56.2159 0.0275807142857143
"42271" "scenario4" "rep015" 100 "I5" 9.33696 8.6461 0.00493471428571428
"42272" "scenario4" "rep015" 100 "I50" 58.469 62.557 0.0292
"42273" "scenario4" "rep015" 100 "I51" 83.0134 66.7156 0.116412857142857
"42274" "scenario4" "rep015" 100 "I52" 83.4521 66.9694 0.117733571428571
"42275" "scenario4" "rep015" 100 "I53" 83.7694 67.2401 0.118066428571429
"42276" "scenario4" "rep015" 100 "I54" 87.5096 74.8126 0.0906928571428572
"42277" "scenario4" "rep015" 100 "I55" 26.0402 34.3419 0.0592978571428572
"42278" "scenario4" "rep015" 100 "I56" 26.8496 34.5984 0.0553485714285714
"42279" "scenario4" "rep015" 100 "I57" 28.4881 36.0054 0.053695
"42280" "scenario4" "rep015" 100 "I58" 45.7523 52.4604 0.047915
"42281" "scenario4" "rep015" 100 "I59" 89.2963 93.322 0.028755
"42282" "scenario4" "rep015" 100 "I6" 33.1967 21.9565 0.0802871428571429
"42283" "scenario4" "rep015" 100 "I60" 31.2313 37.9152 0.0477421428571428
"42284" "scenario4" "rep015" 100 "I61" 31.807 38.2049 0.0456992857142857
"42285" "scenario4" "rep015" 100 "I62" 34.9944 44.2317 0.0659807142857143
"42286" "scenario4" "rep015" 100 "I63" 32.6694 38.4788 0.0414957142857143
"42287" "scenario4" "rep015" 100 "I64" 33.8687 38.834 0.0354664285714286
"42288" "scenario4" "rep015" 100 "I65" 41.6289 47.7413 0.04366
"42289" "scenario4" "rep015" 100 "I66" 44.4088 52.3649 0.0568292857142857
"42290" "scenario4" "rep015" 100 "I67" 55.5269 56.4251 0.00641571428571431
"42291" "scenario4" "rep015" 100 "I68" 33.642 39.9083 0.0447592857142857
"42292" "scenario4" "rep015" 100 "I69" 33.6432 40.18 0.0466914285714286
"42293" "scenario4" "rep015" 100 "I7" 6.9627 8.7336 0.0126492857142857
"42294" "scenario4" "rep015" 100 "I70" 39.5374 42.5059 0.0212035714285714
"42295" "scenario4" "rep015" 100 "I71" 41.25 47.0239 0.0412421428571428
"42296" "scenario4" "rep015" 100 "I72" 35.6755 43.1013 0.0530414285714286
"42297" "scenario4" "rep015" 100 "I73" 36.3187 43.3675 0.0503485714285714
"42298" "scenario4" "rep015" 100 "I74" 37.3101 44.2248 0.0493907142857143
"42299" "scenario4" "rep015" 100 "I8" 7.23236 9.152 0.0137117142857143
"42300" "scenario4" "rep015" 100 "I9" 16.9771 11.5287 0.0389171428571429
"42301" "scenario4" "rep015" 10 "I0" 0 -18.3757 0.131255
"42302" "scenario4" "rep015" 10 "I1" 1.89772 -17.9914 0.142065142857143
"42303" "scenario4" "rep015" 10 "I10" 24.4452 86.6784 0.444522857142857
"42304" "scenario4" "rep015" 10 "I11" 8.33087 11.1725 0.0202973571428571
"42305" "scenario4" "rep015" 10 "I12" 52.2788 67.1641 0.106323571428571
"42306" "scenario4" "rep015" 10 "I13" 8.5159 11.5405 0.0216042857142857
"42307" "scenario4" "rep015" 10 "I14" 36.5605 33.7623 0.0199871428571428
"42308" "scenario4" "rep015" 10 "I15" 9.61193 11.9075 0.0163969285714286
"42309" "scenario4" "rep015" 10 "I16" 18.552 71.7182 0.379758571428571
"42310" "scenario4" "rep015" 10 "I17" 64.4724 102.4621 0.271355
"42311" "scenario4" "rep015" 10 "I18" 7.12688 1.6006 0.0394734285714286
"42312" "scenario4" "rep015" 10 "I19" 12.9639 4.638 0.0594707142857143
"42313" "scenario4" "rep015" 10 "I2" 45.1116 17.188 0.199454285714286
"42314" "scenario4" "rep015" 10 "I20" 16.3031 4.9082 0.0813921428571429
"42315" "scenario4" "rep015" 10 "I21" 24.8599 19.554 0.0378992857142857
"42316" "scenario4" "rep015" 10 "I22" 30.0471 24.3618 0.0406092857142857
"42317" "scenario4" "rep015" 10 "I23" 32.4873 42.7641 0.0734057142857143
"42318" "scenario4" "rep015" 10 "I24" 31.6844 33.3989 0.0122464285714286
"42319" "scenario4" "rep015" 10 "I25" 33.9221 33.7112 0.00150642857142859
"42320" "scenario4" "rep015" 10 "I26" 37.7111 44.4148 0.0478835714285714
"42321" "scenario4" "rep015" 10 "I27" 39.3061 44.5085 0.03716
"42322" "scenario4" "rep015" 10 "I28" 49.2904 101.8817 0.375652142857143
"42323" "scenario4" "rep015" 10 "I29" 54.541 48.5621 0.0427064285714285
"42324" "scenario4" "rep015" 10 "I3" 53.1728 21.1885 0.228459285714286
"42325" "scenario4" "rep015" 10 "I30" 8.64398 4.5298 0.029387
"42326" "scenario4" "rep015" 10 "I31" 18.7662 77.7292 0.421164285714286
"42327" "scenario4" "rep015" 10 "I32" 20.3792 79.2465 0.420480714285714
"42328" "scenario4" "rep015" 10 "I33" 39.6276 93.245 0.382981428571429
"42329" "scenario4" "rep015" 10 "I34" 15.3699 26.4803 0.07936
"42330" "scenario4" "rep015" 10 "I35" 16.5318 31.0715 0.103855
