treeModel rep clockModel nodeID trueAge estAge p0025 p0975
D750_11_10 rep005 trilnormcave I533 17.6053 15.1236 15.3666 20.7788
D750_11_10 rep005 trilnormcave I534 25.6053 25.0884 23.9243 27.2195
D750_11_10 rep005 trilnormcave I535 5.16384 6.6242 3.2275 9.3657
D750_11_10 rep005 trilnormcave I536 5.13709 6.2042 3.9231 10.4811
D750_11_10 rep005 trilnormcave I537 7.47227 6.3705 5.3162 10.7558
D750_11_10 rep005 trilnorm I1 0 0.0824 -2.8793 2.2484
D750_11_10 rep005 trilnorm I430 0.722128 1.1778 -1.3071 3.5741
D750_11_10 rep005 trilnorm I431 1.56461 2.0517 0.3966 9.2883
D750_11_10 rep005 trilnorm I432 3.14867 2.4185 0.8989 9.3147
D750_11_10 rep005 trilnorm I433 4.66192 3.2587 2.8989 9.3157
D750_11_10 rep005 trilnorm I434 7.18899 6.7768 7.0927 11.2278
D750_11_10 rep005 trilnorm I435 8.16872 7.3747 7.3127 12.5757
D750_11_10 rep005 trilnorm I436 6.30977 4.8705 4.7691 9.4826
D750_11_10 rep005 trilnorm I437 8.8703 12.7205 8.4971 13.6268
D750_11_10 rep005 trilnorm I438 1.20355 2.0398 -0.8004 3.5751
D750_11_10 rep005 trilnorm I439 3.60358 3.6588 -0.1944 4.6829
D750_11_10 rep005 trilnorm I440 4.0092 4.1773 -0.1934 4.7231
D750_11_10 rep005 trilnorm I441 4.37212 4.304 2.0238 6.6028
D750_11_10 rep005 trilnorm I442 4.77028 4.5238 2.8047 7.7443
D750_11_10 rep005 trilnorm I443 4.83826 4.8315 3.693 8.3372
D750_11_10 rep005 trilnorm I444 5.05375 4.9183 3.817 8.3382
D750_11_10 rep005 trilnorm I445 6.80255 6.525 5.0718 8.5218
D750_11_10 rep005 trilnorm I446 8.54522 7.914 5.4805 9.2003
D750_11_10 rep005 trilnorm I447 5.51497 4.7469 2.8643 8.6071
D750_11_10 rep005 trilnorm I448 7.01602 5.3081 3.4883 9.2956
D750_11_10 rep005 trilnorm I449 10.7691 12.8273 6.7917 13.1998
D750_11_10 rep005 trilnorm I450 9.33457 7.6142 4.2284 9.4064
D750_11_10 rep005 trilnorm I451 12.98 15.0052 13.1134 16.3274
D750_11_10 rep005 trilnorm I452 13.4669 16.5087 14.4644 17.0242
D750_11_10 rep005 trilnorm I453 6.4026 8.1966 5.0555 8.9372
D750_11_10 rep005 trilnorm I454 4.50349 4.241 2.0044 8.4882
D750_11_10 rep005 trilnorm I455 1.85346 2.5092 -0.1954 3.5761
D750_11_10 rep005 trilnorm I456 4.06697 4.0802 1.1826 5.1269
D750_11_10 rep005 trilnorm I457 10.9591 11.538 7.1973 12.226
D750_11_10 rep005 trilnorm I458 13.3667 12.029 8.6608 13.6959
D750_11_10 rep005 trilnorm I459 2.09417 2.8539 -0.0081 3.8965
D750_11_10 rep005 trilnorm I460 2.30049 2.9824 0.0035 3.8975
D750_11_10 rep005 trilnorm I461 2.6415 3.3009 0.0045 3.8985
D750_11_10 rep005 trilnorm I462 15.9202 17.8407 16.2789 19.3657
D750_11_10 rep005 trilnorm I463 22.7471 22.7901 22.9664 23.3657
D750_11_10 rep005 trilnorm I464 3.03758 3.5852 0.035 3.8995
D750_11_10 rep005 trilnorm I465 3.52334 3.7821 0.0408 3.9006
D750_11_10 rep005 trilnorm I466 3.88622 4.4926 1.2455 5.0121
D750_11_10 rep005 trilnorm I467 6.4138 5.451 3.4582 8.1122
D750_11_10 rep005 trilnorm I468 7.75379 9.2521 5.4863 10.8589
D750_11_10 rep005 trilnorm I469 12.6674 12.9394 8.2515 14.2792
D750_11_10 rep005 trilnorm I470 15.6004 14.7486 9.5832 16.0757
D750_11_10 rep005 trilnorm I471 19.4065 22.8734 18.1626 23.3644
D750_11_10 rep005 trilnorm I472 24.3134 24.9369 22.6831 25.3657
D750_11_10 rep005 trilnorm I473 22.6721 23.2409 21.2897 23.3657
D750_11_10 rep005 trilnorm I474 9.43975 10.1972 9.7546 11.3657
D750_11_10 rep005 trilnorm I475 20.829 22.8047 15.5663 22.2876
D750_11_10 rep005 trilnorm I476 22.8248 23.0043 18.3844 22.7051
D750_11_10 rep005 trilnorm I477 5.21589 4.9673 1.3984 5.1655
D750_11_10 rep005 trilnorm I478 6.07611 5.2982 1.5509 6.8524
D750_11_10 rep005 trilnorm I479 4.69895 3.6909 2.7246 8.8624
D750_11_10 rep005 trilnorm I480 5.5356 5.0801 4.5304 9.2874
D750_11_10 rep005 trilnorm I481 7.51452 7.3677 5.5286 11.6929
D750_11_10 rep005 trilnorm I482 10.1044 9.0616 6.6025 11.7583
D750_11_10 rep005 trilnorm I483 16.073 15.192 11.7652 16.2205
D750_11_10 rep005 trilnorm I484 13.9967 13.0869 12.6196 16.5198
D750_11_10 rep005 trilnorm I485 19.3782 19.4084 16.7057 20.7036
D750_11_10 rep005 trilnorm I486 19.9666 19.514 18.4731 22.2251
D750_11_10 rep005 trilnorm I487 21.6004 20.1698 20.1491 23.2638
D750_11_10 rep005 trilnorm I488 23.8269 26.4175 22.807 26.3544
D750_11_10 rep005 trilnorm I489 6.00388 5.5355 5.1578 9.4137
D750_11_10 rep005 trilnorm I490 8.43121 7.8844 7.924 11.2013
D750_11_10 rep005 trilnorm I491 12.0444 12.4754 10.0811 14.0677
D750_11_10 rep005 trilnorm I492 12.2175 12.6436 10.6634 15.8265
D750_11_10 rep005 trilnorm I493 20.6556 20.1811 17.2308 21.7025
D750_11_10 rep005 trilnorm I494 22.2079 22.502 20.4847 23.0087
D750_11_10 rep005 trilnorm I495 13.9163 14.5431 12.9383 17.5616
D750_11_10 rep005 trilnorm I496 18.048 19.5111 18.331 21.3656
D750_11_10 rep005 trilnorm I497 23.5093 24.3522 19.7242 24.2743
D750_11_10 rep005 trilnorm I498 18.2832 17.4891 14.9404 20.7507
D750_11_10 rep005 trilnorm I499 26.1521 26.9469 27.363 27.3657
D750_11_10 rep005 trilnorm I500 26.9762 27.3293 27.3667 28.3228
D750_11_10 rep005 trilnorm I501 13.8641 14.2818 13.3738 15.3654
D750_11_10 rep005 trilnorm I502 11.159 10.9244 10.4981 11.3657
D750_11_10 rep005 trilnorm I503 10.9321 8.9456 8.1558 13.4139
D750_11_10 rep005 trilnorm I504 17.6721 18.7029 13.8836 20.276
D750_11_10 rep005 trilnorm I505 20.658 21.1726 19.1826 22.4981
D750_11_10 rep005 trilnorm I506 13.5656 11.605 8.3737 13.4676
D750_11_10 rep005 trilnorm I507 6.04765 4.5376 3.5045 9.3647
D750_11_10 rep005 trilnorm I508 7.78864 7.6984 6.6749 9.3657
D750_11_10 rep005 trilnorm I509 15.5352 14.1899 8.0137 19.8382
D750_11_10 rep005 trilnorm I510 23.5145 22.745 21.3558 25.6909
D750_11_10 rep005 trilnorm I511 2.48103 2.1968 -1.9987 3.2244
D750_11_10 rep005 trilnorm I512 2.78592 2.416 0.5379 4.8523
D750_11_10 rep005 trilnorm I513 3.82058 4.1956 3.2468 10.2051
D750_11_10 rep005 trilnorm I514 3.94902 4.5835 4.5171 11.2836
D750_11_10 rep005 trilnorm I515 4.41725 4.7093 4.9226 11.2846
D750_11_10 rep005 trilnorm I516 4.73506 4.9789 5.5436 11.2856
D750_11_10 rep005 trilnorm I517 8.6366 11.3174 10.7167 13.2942
D750_11_10 rep005 trilnorm I518 12.0335 12.1712 11.1386 13.2961
D750_11_10 rep005 trilnorm I519 11.6247 12.2403 11.8317 13.3647
D750_11_10 rep005 trilnorm I520 12.0042 12.4108 11.8988 13.3657
D750_11_10 rep005 trilnorm I521 4.90318 5.1104 5.9629 11.2866
D750_11_10 rep005 trilnorm I522 17.4343 17.954 17.3341 19.3657
D750_11_10 rep005 trilnorm I523 6.78541 5.7604 7.7225 11.2878
D750_11_10 rep005 trilnorm I524 9.6391 10.5378 7.2161 11.3652
D750_11_10 rep005 trilnorm I525 10.8227 11.4594 9.5128 13.3655
D750_11_10 rep005 trilnorm I526 3.7518 3.0168 1.5147 4.8652
D750_11_10 rep005 trilnorm I527 4.12251 3.2202 1.6057 4.8662
D750_11_10 rep005 trilnorm I528 4.17601 3.3375 1.8007 5.0331
D750_11_10 rep005 trilnorm I529 7.79294 3.7053 3.722 7.8856
D750_11_10 rep005 trilnorm I530 4.87108 5.4918 2.8795 6.8389
D750_11_10 rep005 trilnorm I531 4.99539 5.7626 3.0798 6.8514
D750_11_10 rep005 trilnorm I532 14.2175 14.9884 10.9555 15.3657
D750_11_10 rep005 trilnorm I533 17.6053 19.376 13.7181 19.9607
D750_11_10 rep005 trilnorm I534 25.6053 26.5701 24.4051 28.0931
D750_11_10 rep005 trilnorm I535 5.16384 5.8616 3.0829 6.8533
D750_11_10 rep005 trilnorm I536 5.13709 3.2296 -1.8362 3.7315
D750_11_10 rep005 trilnorm I537 7.47227 6.5835 1.1545 7.0812
D750_11_10 rep005 trilnormvex I1 0 -0.7212 -12.5479 0.5277
D750_11_10 rep005 trilnormvex I430 0.722128 -0.5365 -11.6935 1.6211
D750_11_10 rep005 trilnormvex I431 1.56461 -0.1236 -11.2116 8.0563
D750_11_10 rep005 trilnormvex I432 3.14867 1.444 -10.5211 8.1307
D750_11_10 rep005 trilnormvex I433 4.66192 2.5642 -6.2676 8.1317
D750_11_10 rep005 trilnormvex I434 7.18899 7.11 2.215 13.2189
D750_11_10 rep005 trilnormvex I435 8.16872 13.9103 8.7722 17.0834
D750_11_10 rep005 trilnormvex I436 6.30977 6.7133 -4.1616 8.1327
D750_11_10 rep005 trilnormvex I437 8.8703 8.8384 -1.5846 8.5322
D750_11_10 rep005 trilnormvex I438 1.20355 0.2188 -10.5512 1.6705
D750_11_10 rep005 trilnormvex I439 3.60358 3.6535 -6.3277 6.3081
D750_11_10 rep005 trilnormvex I440 4.0092 4.4709 -6.2273 6.5063
D750_11_10 rep005 trilnormvex I441 4.37212 4.5559 -4.0121 6.5943
D750_11_10 rep005 trilnormvex I442 4.77028 5.1509 -1.3549 8.0489
D750_11_10 rep005 trilnormvex I443 4.83826 5.4279 -0.6699 8.1844
D750_11_10 rep005 trilnormvex I444 5.05375 5.8861 1.0265 8.5854
D750_11_10 rep005 trilnormvex I445 6.80255 8.7023 3.6035 9.1421
D750_11_10 rep005 trilnormvex I446 8.54522 9.3942 3.6866 9.4947
D750_11_10 rep005 trilnormvex I447 5.51497 5.3538 0.4042 13.3637
D750_11_10 rep005 trilnormvex I448 7.01602 5.7856 1.3571 13.3647
D750_11_10 rep005 trilnormvex I449 10.7691 10.3876 11.2499 13.3657
D750_11_10 rep005 trilnormvex I450 9.33457 9.7146 5.1873 15.3556
D750_11_10 rep005 trilnormvex I451 12.98 13.1083 9.7482 15.57
D750_11_10 rep005 trilnormvex I452 13.4669 14.0373 10.2824 16.6285
D750_11_10 rep005 trilnormvex I453 6.4026 7.0852 -0.202 9.3657
D750_11_10 rep005 trilnormvex I454 4.50349 10.1296 -0.1624 10.87
D750_11_10 rep005 trilnormvex I455 1.85346 1.0024 -6.597 2.2043
D750_11_10 rep005 trilnormvex I456 4.06697 4.504 -2.9801 7.1399
D750_11_10 rep005 trilnormvex I457 10.9591 9.0505 4.5546 14.3099
D750_11_10 rep005 trilnormvex I458 13.3667 11.1285 8.2636 16.5577
D750_11_10 rep005 trilnormvex I459 2.09417 1.524 -4.7979 3.8132
D750_11_10 rep005 trilnormvex I460 2.30049 1.697 -4.6024 4.1364
D750_11_10 rep005 trilnormvex I461 2.6415 1.8665 -4.0598 5.2723
D750_11_10 rep005 trilnormvex I462 15.9202 15.1185 1.9802 17.4049
D750_11_10 rep005 trilnormvex I463 22.7471 22.1101 8.0934 22.2333
D750_11_10 rep005 trilnormvex I464 3.03758 2.797 -3.8463 5.2733
D750_11_10 rep005 trilnormvex I465 3.52334 3.8307 -3.8453 5.2743
D750_11_10 rep005 trilnormvex I466 3.88622 3.993 -1.5006 8.6428
D750_11_10 rep005 trilnormvex I467 6.4138 8.1806 3.3791 9.9915
D750_11_10 rep005 trilnormvex I468 7.75379 8.855 3.8931 9.9925
D750_11_10 rep005 trilnormvex I469 12.6674 14.3563 8.1929 15.3657
D750_11_10 rep005 trilnormvex I470 15.6004 15.3137 8.3126 20.2581
D750_11_10 rep005 trilnormvex I471 19.4065 17.513 12.6715 20.4044
D750_11_10 rep005 trilnormvex I472 24.3134 25.2467 22.2325 25.3657
D750_11_10 rep005 trilnormvex I473 22.6721 21.9273 20.2727 23.3657
D750_11_10 rep005 trilnormvex I474 9.43975 10.7879 7.0141 11.3657
D750_11_10 rep005 trilnormvex I475 20.829 20.385 13.2934 23.3647
D750_11_10 rep005 trilnormvex I476 22.8248 22.6838 19.8226 23.3657
D750_11_10 rep005 trilnormvex I477 5.21589 3.4114 -1.8642 6.8702
D750_11_10 rep005 trilnormvex I478 6.07611 4.543 0.0465 11.3657
D750_11_10 rep005 trilnormvex I479 4.69895 4.0966 -2.6914 6.1191
D750_11_10 rep005 trilnormvex I480 5.5356 4.3614 -2.2162 6.6044
D750_11_10 rep005 trilnormvex I481 7.51452 6.1084 -1.3163 11.8539
D750_11_10 rep005 trilnormvex I482 10.1044 8.808 0.5991 12.162
D750_11_10 rep005 trilnormvex I483 16.073 17.053 6.278 18.8357
D750_11_10 rep005 trilnormvex I484 13.9967 13.3605 11.8668 17.3657
D750_11_10 rep005 trilnormvex I485 19.3782 20.6642 16.1482 21.2422
D750_11_10 rep005 trilnormvex I486 19.9666 21.8837 18.3189 23.0838
D750_11_10 rep005 trilnormvex I487 21.6004 21.9908 18.674 24.1504
D750_11_10 rep005 trilnormvex I488 23.8269 23.5192 21.3954 26.829
D750_11_10 rep005 trilnormvex I489 6.00388 4.5646 -1.4407 6.7019
D750_11_10 rep005 trilnormvex I490 8.43121 7.295 1.5534 8.6385
D750_11_10 rep005 trilnormvex I491 12.0444 12.7576 7.1806 14.0942
D750_11_10 rep005 trilnormvex I492 12.2175 12.8557 7.1817 14.2073
D750_11_10 rep005 trilnormvex I493 20.6556 20.6001 16.6373 22.3573
D750_11_10 rep005 trilnormvex I494 22.2079 20.7434 17.6465 23.3656
D750_11_10 rep005 trilnormvex I495 13.9163 15.6257 8.7084 16.5378
D750_11_10 rep005 trilnormvex I496 18.048 19.6852 17.7697 21.3657
D750_11_10 rep005 trilnormvex I497 23.5093 21.3054 19.2256 26.2989
D750_11_10 rep005 trilnormvex I498 18.2832 16.1145 9.3125 18.2139
D750_11_10 rep005 trilnormvex I499 26.1521 26.6775 24.4933 27.3657
D750_11_10 rep005 trilnormvex I500 26.9762 27.8061 26.3959 28.7774
D750_11_10 rep005 trilnormvex I501 13.8641 13.5095 10.808 15.3657
D750_11_10 rep005 trilnormvex I502 11.159 11.0704 6.8986 11.3657
D750_11_10 rep005 trilnormvex I503 10.9321 11.6074 4.1134 14.1204
D750_11_10 rep005 trilnormvex I504 17.6721 17.3465 14.5854 21.3584
D750_11_10 rep005 trilnormvex I505 20.658 19.016 16.3958 23.1637
D750_11_10 rep005 trilnormvex I506 13.5656 13.8353 5.5079 19.1191
D750_11_10 rep005 trilnormvex I507 6.04765 4.5537 -1.875 9.3646
D750_11_10 rep005 trilnormvex I508 7.78864 6.5839 4.0076 9.3657
D750_11_10 rep005 trilnormvex I509 15.5352 11.8962 -0.0472 18.1299
D750_11_10 rep005 trilnormvex I510 23.5145 14.5049 9.6053 25.1821
D750_11_10 rep005 trilnormvex I511 2.48103 1.2258 -7.2968 3.456
D750_11_10 rep005 trilnormvex I512 2.78592 1.4773 -4.6997 4.4078
D750_11_10 rep005 trilnormvex I513 3.82058 6.4652 -2.3129 8.2729
D750_11_10 rep005 trilnormvex I514 3.94902 6.6872 -2.1532 11.3616
D750_11_10 rep005 trilnormvex I515 4.41725 7.0746 0.6535 11.3626
D750_11_10 rep005 trilnormvex I516 4.73506 7.4825 2.157 11.3636
D750_11_10 rep005 trilnormvex I517 8.6366 8.3406 5.9858 12.1509
D750_11_10 rep005 trilnormvex I518 12.0335 12.1835 7.5221 13.3657
D750_11_10 rep005 trilnormvex I519 11.6247 9.3194 8.3109 13.3646
D750_11_10 rep005 trilnormvex I520 12.0042 9.5021 9.1838 13.3657
D750_11_10 rep005 trilnormvex I521 4.90318 7.8581 2.8424 11.3647
D750_11_10 rep005 trilnormvex I522 17.4343 18.7911 13.676 19.2723
D750_11_10 rep005 trilnormvex I523 6.78541 8.3643 3.8525 11.3657
D750_11_10 rep005 trilnormvex I524 9.6391 8.4377 1.9209 9.5899
D750_11_10 rep005 trilnormvex I525 10.8227 11.5779 3.6433 11.6298
D750_11_10 rep005 trilnormvex I526 3.7518 3.0477 -2.0281 5.5149
D750_11_10 rep005 trilnormvex I527 4.12251 3.7269 0.2405 6.8636
D750_11_10 rep005 trilnormvex I528 4.17601 3.8537 2.9593 9.3646
D750_11_10 rep005 trilnormvex I529 7.79294 6.649 5.0304 9.3657
D750_11_10 rep005 trilnormvex I530 4.87108 3.5505 -1.1894 6.2271
D750_11_10 rep005 trilnormvex I531 4.99539 4.0218 -1.1663 6.427
D750_11_10 rep005 trilnormvex I532 14.2175 12.0342 12.8237 15.3657
D750_11_10 rep005 trilnormvex I533 17.6053 21.9787 15.0988 23.7594
D750_11_10 rep005 trilnormvex I534 25.6053 24.4152 20.1199 27.7805
D750_11_10 rep005 trilnormvex I535 5.16384 4.1859 0.231 9.3657
D750_11_10 rep005 trilnormvex I536 5.13709 5.7991 -3.156 9.5863
D750_11_10 rep005 trilnormvex I537 7.47227 9.4848 2.4853 11.3657
D750_11_10 rep006 trilnormcave I1 0 -2.3552 -5.7656 1.8477
D750_11_10 rep006 trilnormcave I155 17.1838 16.821 15.5737 17.3657
D750_11_10 rep006 trilnormcave I290 6.01862 6.3699 5.516 8.5348
D750_11_10 rep006 trilnormcave I538 1.56461 0.2147 -1.9936 8.3972
D750_11_10 rep006 trilnormcave I539 17.5556 17.1392 10.0973 21.3657
D750_11_10 rep006 trilnormcave I540 2.91722 0.7663 -1.0109 8.3983
D750_11_10 rep006 trilnormcave I541 4.50349 1.4451 0.2436 9.3647
D750_11_10 rep006 trilnormcave I542 7.25899 8.6257 5.9778 9.3657
D750_11_10 rep006 trilnormcave I543 12.2984 12.4867 10.7089 14.7577
D750_11_10 rep006 trilnormcave I544 13.3724 13.4395 12.2549 14.9934
D750_11_10 rep006 trilnormcave I545 17.5352 18.6143 13.5816 18.2886
D750_11_10 rep006 trilnormcave I546 19.7886 20.1865 15.0358 20.7211
D750_11_10 rep006 trilnormcave I547 12.2014 10.8188 9.0384 14.2664
D750_11_10 rep006 trilnormcave I548 0.722128 -1.7769 -5.1709 1.8563
D750_11_10 rep006 trilnormcave I549 1.85346 -0.0866 -2.7553 3.0779
D750_11_10 rep006 trilnormcave I550 2.30049 0.5913 -1.7592 4.292
D750_11_10 rep006 trilnormcave I551 2.78592 1.8248 0.4794 8.0585
D750_11_10 rep006 trilnormcave I552 3.52334 2.6285 0.812 8.0595
D750_11_10 rep006 trilnormcave I553 3.60358 2.7079 0.8131 8.0605
D750_11_10 rep006 trilnormcave I554 4.12251 3.3726 1.7686 8.0615
D750_11_10 rep006 trilnormcave I555 4.58488 3.8408 3.7599 8.3827
D750_11_10 rep006 trilnormcave I556 11.4343 10.1387 7.4728 14.1368
D750_11_10 rep006 trilnormcave I557 18.3224 18.7417 12.5028 21.3656
D750_11_10 rep006 trilnormcave I558 17.9704 16.0257 15.0756 17.8844
D750_11_10 rep006 trilnormcave I559 18.7908 19.235 17.2709 19.3657
D750_11_10 rep006 trilnormcave I560 18.0975 16.3895 15.4355 17.8855
D750_11_10 rep006 trilnormcave I561 4.37212 3.9157 2.1284 8.0625
D750_11_10 rep006 trilnormcave I562 5.13709 4.5202 2.475 9.86
D750_11_10 rep006 trilnormcave I563 5.38457 4.9871 2.9895 11.8882
D750_11_10 rep006 trilnormcave I564 13.9818 14.1053 11.625 16.6557
D750_11_10 rep006 trilnormcave I565 14.6906 15.3131 12.872 17.1873
D750_11_10 rep006 trilnormcave I566 20.5655 20.9076 18.8372 21.3657
D750_11_10 rep006 trilnormcave I567 5.70912 5.2264 2.8095 8.0635
D750_11_10 rep006 trilnormcave I568 7.42875 7.6371 4.5322 8.0803
D750_11_10 rep006 trilnormcave I569 12.087 12.1833 10.8312 13.0136
D750_11_10 rep006 trilnormcave I570 3.94902 3.0192 0.8853 8.0615
D750_11_10 rep006 trilnormcave I571 5.5356 5.0104 1.2377 8.0625
D750_11_10 rep006 trilnormcave I572 16.0042 16.4473 15.9699 17.3657
D750_11_10 rep006 trilnormcave I573 20.6721 20.5739 21.111 21.3657
D750_11_10 rep006 trilnormcave I574 13.5707 13.9533 12.5314 15.3657
D750_11_10 rep006 trilnormcave I575 11.3565 12.6346 9.9134 15.3657
D750_11_10 rep006 trilnormcave I576 3.25183 1.3001 -1.7235 6.8895
D750_11_10 rep006 trilnormcave I577 3.34812 1.616 -0.6166 6.8905
D750_11_10 rep006 trilnormcave I578 4.17601 3.1442 0.247 6.8916
D750_11_10 rep006 trilnormcave I579 7.17589 8.5188 5.8265 11.3804
D750_11_10 rep006 trilnormcave I580 13.2098 14.3427 11.8453 15.3656
D750_11_10 rep006 trilnormcave I581 20.7691 22.2065 20.7564 23.3656
D750_11_10 rep006 trilnormcave I582 22.4062 23.6982 22.291 25.1276
D750_11_10 rep006 trilnormcave I583 11.8477 11.8259 10.9791 15.5026
D750_11_10 rep006 trilnormcave I584 15.9513 15.4709 15.5335 19.0481
D750_11_10 rep006 trilnormcave I585 22.1554 22.7304 19.3264 22.5491
D750_11_10 rep006 trilnormcave I586 5.42936 4.8246 0.5054 7.4682
D750_11_10 rep006 trilnormcave I587 5.72717 5.3402 1.8929 7.4809
D750_11_10 rep006 trilnormcave I588 5.92785 5.4954 2.1747 7.4819
D750_11_10 rep006 trilnormcave I589 6.236 5.8272 3.3413 7.7638
D750_11_10 rep006 trilnormcave I590 6.58205 6.468 3.7215 9.3647
D750_11_10 rep006 trilnormcave I591 9.19359 9.1495 7.4697 9.3657
D750_11_10 rep006 trilnormcave I592 9.8394 9.9707 7.8252 10.7306
D750_11_10 rep006 trilnormcave I593 11.4452 11.4919 8.0944 12.9775
D750_11_10 rep006 trilnormcave I594 16.4229 16.319 13.6883 18.0293
D750_11_10 rep006 trilnormcave I595 24.346 23.5489 23.7819 26.3973
D750_11_10 rep006 trilnormcave I596 19.5041 19.7187 16.8724 22.0541
D750_11_10 rep006 trilnormcave I597 10.3313 8.889 8.4037 12.1328
D750_11_10 rep006 trilnormcave I598 10.3489 9.3202 8.6564 12.1338
D750_11_10 rep006 trilnormcave I599 16.8601 16.2587 14.8872 17.3647
D750_11_10 rep006 trilnormcave I600 1.20355 -0.9507 -4.6448 3.0915
D750_11_10 rep006 trilnormcave I601 2.09417 0.1213 -1.9666 3.0925
D750_11_10 rep006 trilnormcave I602 2.48103 0.8551 -0.8694 3.2465
D750_11_10 rep006 trilnormcave I603 3.43838 1.3326 0.4913 4.9222
D750_11_10 rep006 trilnormcave I604 7.47762 7.447 4.4899 10.0768
D750_11_10 rep006 trilnormcave I605 7.59055 7.7255 5.9596 11.3657
D750_11_10 rep006 trilnormcave I606 9.4669 8.2429 6.3757 17.9558
D750_11_10 rep006 trilnormcave I607 10.6627 9.1205 7.567 11.3647
D750_11_10 rep006 trilnormcave I608 11.0925 10.6396 9.9652 11.3657
D750_11_10 rep006 trilnormcave I609 12.995 12.3486 11.8616 17.3657
D750_11_10 rep006 trilnormcave I610 4.22759 1.82 1.1489 5.7759
D750_11_10 rep006 trilnormcave I611 5.95874 4.9085 3.5185 7.3386
D750_11_10 rep006 trilnormcave I612 6.43593 5.2697 4.1147 8.217
D750_11_10 rep006 trilnormcave I613 12.3634 11.6132 10.8956 13.3657
D750_11_10 rep006 trilnormcave I614 10.78 10.7416 8.3225 11.3657
D750_11_10 rep006 trilnormcave I615 3.67959 1.2034 -0.6171 3.4112
D750_11_10 rep006 trilnormcave I616 3.7518 2.0247 0.5869 4.8004
D750_11_10 rep006 trilnormcave I617 5.84759 4.985 3.0052 7.5297
D750_11_10 rep006 trilnormcave I618 10.1454 10.0833 8.3916 13.6469
D750_11_10 rep006 trilnormcave I619 15.089 17.6544 15.5945 21.3655
D750_11_10 rep006 trilnormcave I620 8.6366 9.1454 7.0374 10.0869
D750_11_10 rep006 trilnormcave I621 6.92502 4.5432 2.3732 8.26
D750_11_10 rep006 trilnormcave I622 7.32575 6.5481 4.8936 10.5924
D750_11_10 rep006 trilnormcave I623 10.4422 10.6704 6.2675 15.3647
D750_11_10 rep006 trilnormcave I624 11.7886 11.8563 7.366 15.3657
D750_11_10 rep006 trilnormcave I625 11.127 12.8531 10.5375 13.3656
D750_11_10 rep006 trilnormcave I626 6.48983 4.0979 0.6508 7.3076
D750_11_10 rep006 trilnormcave I627 21.5656 20.7266 17.9197 23.3626
D750_11_10 rep006 trilnormcave I628 25.4723 25.3598 24.2361 26.8406
D750_11_10 rep006 trilnormcave I629 23.2526 23.2032 22.7972 23.3657
D750_11_10 rep006 trilnormcave I630 7.04513 4.9433 3.2501 9.365
D750_11_10 rep006 trilnormcave I631 4.06697 2.4367 0.788 5.2754
D750_11_10 rep006 trilnormcave I632 4.27739 3.0637 1.8157 6.6494
D750_11_10 rep006 trilnormcave I633 4.93457 3.3838 2.7495 11.3647
D750_11_10 rep006 trilnormcave I634 5.89628 4.7727 5.5372 11.3657
D750_11_10 rep006 trilnormcave I635 11.4065 9.9023 8.3997 15.3145
D750_11_10 rep006 trilnormcave I636 21.2619 21.3462 20.7502 23.3647
D750_11_10 rep006 trilnormcave I637 22.5879 22.7177 22.4793 23.3657
D750_11_10 rep006 trilnormcave I638 22.4449 22.7286 22.9764 24.4324
D750_11_10 rep006 trilnormcave I639 6.72375 5.831 3.8597 8.8017
D750_11_10 rep006 trilnormcave I640 9.91233 9.0695 5.9909 14.1485
D750_11_10 rep006 trilnormcave I641 10.3807 10.5667 8.935 18.8561
D750_11_10 rep006 trilnormcave I642 21.0732 23.1819 22.1307 25.3657
D750_11_10 rep006 trilnormcave I643 10.195 10.27 9.4355 11.3654
D750_11_10 rep006 trilnorm I1 0 0.9605 -14.6478 1.7748
D750_11_10 rep006 trilnorm I155 17.1838 17.0545 15.3081 17.3657
D750_11_10 rep006 trilnorm I290 6.01862 8.5456 7.5387 9.3657
D750_11_10 rep006 trilnorm I538 1.56461 1.4217 -14.141 3.0567
D750_11_10 rep006 trilnorm I539 17.5556 18.1932 12.6509 20.546
D750_11_10 rep006 trilnorm I540 2.91722 2.4447 -4.9131 8.8083
D750_11_10 rep006 trilnorm I541 4.50349 4.6251 0.2708 9.3647
D750_11_10 rep006 trilnorm I542 7.25899 6.4056 3.8564 9.3657
D750_11_10 rep006 trilnorm I543 12.2984 12.5376 9.8632 14.5865
D750_11_10 rep006 trilnorm I544 13.3724 13.4959 10.9533 14.5875
D750_11_10 rep006 trilnorm I545 17.5352 16.8603 15.2467 19.3657
D750_11_10 rep006 trilnorm I546 19.7886 19.7681 17.9262 24.066
D750_11_10 rep006 trilnorm I547 12.2014 10.6939 2.9354 13.8735
D750_11_10 rep006 trilnorm I548 0.722128 1.3479 -9.1973 2.6792
