clockModel rep method brName estLength trueLength
scenario1 rep010 BEAST_strict Dillenia 99.3569 113.96
scenario1 rep010 BEAST_strict Dioscorea 93.6723 107.513
scenario1 rep010 BEAST_strict Drimys 126.5051 126.5
scenario1 rep010 BEAST_strict Eichhornia 96.7406 90.7097
scenario1 rep010 BEAST_strict Endressinia 27.6651 16.1691
scenario1 rep010 BEAST_strict Enkianthus 85.5875 96.7737
scenario1 rep010 BEAST_strict Escallonia 37.1909 56.9866
scenario1 rep010 BEAST_strict Eucalyptus 87.4052 87.3
scenario1 rep010 BEAST_strict Eupomatia 115.556 115.5
scenario1 rep010 BEAST_strict Euptelea 65.8937 121.234
scenario1 rep010 BEAST_strict Fagales 0.2971 7.58994
scenario1 rep010 BEAST_strict Fagus 94.7479 95.0999
scenario1 rep010 BEAST_strict Gossypium 36.0891 84.4734
scenario1 rep010 BEAST_strict Grubbia 87.4282 87.3
scenario1 rep010 BEAST_strict Gunnera 100.8961 115.719
scenario1 rep010 BEAST_strict Hedycarya 101.4963 101.1
scenario1 rep010 BEAST_strict Hedyosmum 98.4876 123.023
scenario1 rep010 BEAST_strict Helianthus 44.9688 81.531
scenario1 rep010 BEAST_strict Helwingia 66.3673 66.5
scenario1 rep010 BEAST_strict I1 1.6734 1.89771
scenario1 rep010 BEAST_strict I10 6.7075 7.46815
scenario1 rep010 BEAST_strict I11 3.1661 1.09851
scenario1 rep010 BEAST_strict I12 34.5934 27.779
scenario1 rep010 BEAST_strict I13 1.1379 0.185028
scenario1 rep010 BEAST_strict I14 3.8146 3.86045
scenario1 rep010 BEAST_strict I15 2.5962 1.09603
scenario1 rep010 BEAST_strict I16 1.6065 8.94009
scenario1 rep010 BEAST_strict I17 25.6416 45.9205
scenario1 rep010 BEAST_strict I18 0.4527 0.164182
scenario1 rep010 BEAST_strict I19 7.0639 5.83703
scenario1 rep010 BEAST_strict I2 9.0763 31.6116
scenario1 rep010 BEAST_strict I20 0.789 3.33915
scenario1 rep010 BEAST_strict I21 7.3704 8.5569
scenario1 rep010 BEAST_strict I22 15.4076 5.18713
scenario1 rep010 BEAST_strict I23 44.7367 2.44022
scenario1 rep010 BEAST_strict I24 2.1792 1.63732
scenario1 rep010 BEAST_strict I25 1.912 2.23768
scenario1 rep010 BEAST_strict I26 7.5781 3.78906
scenario1 rep010 BEAST_strict I27 5.391 1.59502
scenario1 rep010 BEAST_strict I28 24.6082 9.98418
scenario1 rep010 BEAST_strict I29 4.0497 15.2348
scenario1 rep010 BEAST_strict I3 6.239 8.06111
scenario1 rep010 BEAST_strict I30 31.3713 1.5171
scenario1 rep010 BEAST_strict I31 60.5451 5.26619
scenario1 rep010 BEAST_strict I32 7.7244 1.61306
scenario1 rep010 BEAST_strict I33 2.7095 19.2484
scenario1 rep010 BEAST_strict I34 3.6579 1.86989
scenario1 rep010 BEAST_strict I35 2.477 1.16187
scenario1 rep010 BEAST_strict I36 8.0381 1.81861
scenario1 rep010 BEAST_strict I37 4.1584 0.890909
scenario1 rep010 BEAST_strict I38 9.6882 6.20129
scenario1 rep010 BEAST_strict I39 0.8584 1.1105
scenario1 rep010 BEAST_strict I4 5.9276 2.39542
scenario1 rep010 BEAST_strict I40 2.7495 0.877635
scenario1 rep010 BEAST_strict I41 3.0664 1.11055
scenario1 rep010 BEAST_strict I42 4.3198 6.5333
scenario1 rep010 BEAST_strict I43 1.3763 7.8076
scenario1 rep010 BEAST_strict I44 2.9382 1.50626
scenario1 rep010 BEAST_strict I45 15.5197 5.05022
scenario1 rep010 BEAST_strict I46 15.1087 8.41561
scenario1 rep010 BEAST_strict I47 5.2577 20.2663
scenario1 rep010 BEAST_strict I48 6.412 2.35183
scenario1 rep010 BEAST_strict I49 1.4795 4.07786
scenario1 rep010 BEAST_strict I5 37.815 5.04383
scenario1 rep010 BEAST_strict I50 23.6195 6.11437
scenario1 rep010 BEAST_strict I51 7.7779 24.5444
scenario1 rep010 BEAST_strict I52 0.9622 0.438631
scenario1 rep010 BEAST_strict I53 0.9842 0.317339
scenario1 rep010 BEAST_strict I54 3.1137 3.74023
scenario1 rep010 BEAST_strict I55 0.6808 0.649031
scenario1 rep010 BEAST_strict I56 1.3664 0.809405
scenario1 rep010 BEAST_strict I57 15.1289 1.6385
scenario1 rep010 BEAST_strict I58 7.8899 17.2643
scenario1 rep010 BEAST_strict I59 45.2191 43.5441
scenario1 rep010 BEAST_strict I6 7.0917 19.6967
scenario1 rep010 BEAST_strict I60 0.4672 4.38172
scenario1 rep010 BEAST_strict I61 4.523 0.575665
scenario1 rep010 BEAST_strict I62 2.1271 3.18741
scenario1 rep010 BEAST_strict I63 36.836 0.862363
scenario1 rep010 BEAST_strict I64 3.7616 1.1993
scenario1 rep010 BEAST_strict I65 3.6492 7.76023
scenario1 rep010 BEAST_strict I66 2.5303 2.77986
scenario1 rep010 BEAST_strict I67 10.1341 11.1181
scenario1 rep010 BEAST_strict I68 0.6872 2.41062
scenario1 rep010 BEAST_strict I69 0.3083 0.00128
scenario1 rep010 BEAST_strict I7 0.6806 2.66957
scenario1 rep010 BEAST_strict I70 2.7297 5.89418
scenario1 rep010 BEAST_strict I71 3.6833 1.71254
scenario1 rep010 BEAST_strict I72 0.7027 2.03222
scenario1 rep010 BEAST_strict I73 0.4329 0.643278
scenario1 rep010 BEAST_strict I74 0.3472 0.991321
scenario1 rep010 BEAST_strict I8 23.1054 0.269661
scenario1 rep010 BEAST_strict I9 47.8996 9.74474
scenario1 rep010 BEAST_strict Ilex 66.3673 66.5
scenario1 rep010 BEAST_strict Illicium 119.435 106.803
scenario1 rep010 BEAST_strict Itea 29.7526 50.7034
scenario1 rep010 BEAST_strict Japonolirion 153.8166 115.14
scenario1 rep010 BEAST_strict Lilium 136.2298 108.316
scenario1 rep010 BEAST_strict Liquidambar 74.9717 94.2475
scenario1 rep010 BEAST_strict Liriodendron 80.9626 87.7211
scenario1 rep010 BEAST_strict Lonicera 32.1308 52.4904
scenario1 rep010 BEAST_strict Magnolia 80.9626 87.7211
scenario1 rep010 BEAST_strict Mauldinia 2.1496 2.33954
scenario1 rep010 BEAST_strict Meliosma 120.3039 123.468
scenario1 rep010 BEAST_strict Morus 95.3923 103.681
scenario1 rep010 BEAST_strict Musa 96.7406 90.7097
scenario1 rep010 BEAST_strict Myrtales 3.468 17.7056
scenario1 rep010 BEAST_strict Nelumbo 107.4845 107.3
scenario1 rep010 BEAST_strict Nerium 49.7014 63.0414
scenario1 rep010 BEAST_strict Nicotiana 43.2893 60.6895
scenario1 rep010 BEAST_strict Nuphar 111.4267 86.8275
scenario1 rep010 BEAST_strict Nymphaea 111.4267 86.8273
scenario1 rep010 BEAST_strict Orontium 113.5437 113.5
scenario1 rep010 BEAST_strict Oryza 117.2991 85.4591
scenario1 rep010 BEAST_strict Oxalis 90.1148 98.75
scenario1 rep010 BEAST_strict Pachysandra 110.5843 121.921
scenario1 rep010 BEAST_strict Pandanus 93.6723 107.513
scenario1 rep010 BEAST_strict Papaver 58.1693 119.621
scenario1 rep010 BEAST_strict Paracryphia 32.1308 52.4904
scenario1 rep010 BEAST_strict Parnassia 90.1148 98.7501
scenario1 rep010 BEAST_strict Pelargonium 90.8732 105.006
scenario1 rep010 BEAST_strict Persea 101.4963 101.1
scenario1 rep010 BEAST_strict Picramnia 52.4027 106.131
scenario1 rep010 BEAST_strict Piper 112.2389 75.5275
scenario1 rep010 BEAST_strict Pisum 95.8251 104.325
scenario1 rep010 BEAST_strict Platanus 107.4845 107.3
scenario1 rep010 BEAST_strict Populus 93.7981 100.463
scenario1 rep010 BEAST_strict Pterostemon 29.7526 50.7034
scenario1 rep010 BEAST_strict Sapindopsis 12.8194 16.1682
scenario1 rep010 BEAST_strict Saururus 112.2389 75.5275
scenario1 rep010 BEAST_strict Schisandra 119.435 106.803
scenario1 rep010 BEAST_strict Serenoa 87.0104 87.0001
scenario1 rep010 BEAST_strict Sparganium 61.1944 61.0683
scenario1 rep010 BEAST_strict Spathiphyllum 113.5437 113.5
scenario1 rep010 BEAST_strict Spinacia 89.9019 106.087
scenario1 rep010 BEAST_strict Tapiscia 46.2231 95.5911
scenario1 rep010 BEAST_strict Terminalia 87.4052 87.3001
scenario1 rep010 BEAST_strict Tricolpites 11.2298 4.85603
scenario1 rep010 BEAST_strict Trimenia 126.5267 126.5
scenario1 rep010 BEAST_strict Trithuria 126.7419 126.5
scenario1 rep010 BEAST_strict Trochodendron 114.7427 122.811
scenario1 rep010 BEAST_strict Typha 61.1944 61.0685
scenario1 rep010 BEAST_strict Typhaceae 56.1046 24.3907
scenario1 rep010 BEAST_strict Virginianthus 34.6228 24.1841
scenario1 rep010 BEAST_strict Vitis 82.8616 111.512
scenario1 rep010 BEAST_strict Walkerpollis 12.9819 3.88808
scenario1 rep010 BEAST_strict Ximenia 97.2882 113.731
scenario1 rep011 BEAST_rcla Acer 101.3482 98.3711
scenario1 rep011 BEAST_rcla Acorus 132.9172 127.036
scenario1 rep011 BEAST_rcla Amborella 159.5714 140
scenario1 rep011 BEAST_rcla Anacostia 7.1333 4.16305
scenario1 rep011 BEAST_rcla Antirrhinum 48.3208 60.6895
scenario1 rep011 BEAST_rcla Apostasia 107.9748 106.078
scenario1 rep011 BEAST_rcla Aquifoliaceae 19.0283 21.1453
scenario1 rep011 BEAST_rcla Araceae 17.3347 10.197
scenario1 rep011 BEAST_rcla Archaefructus 24.354 11.6023
scenario1 rep011 BEAST_rcla Arecales 18.4128 15.2889
scenario1 rep011 BEAST_rcla Asarum 75.3185 121.448
scenario1 rep011 BEAST_rcla Ascarina 78.3727 115.555
scenario1 rep011 BEAST_rcla Atherosperma 103.6596 103.44
scenario1 rep011 BEAST_rcla Aucuba 62.2422 83.3077
scenario1 rep011 BEAST_rcla Austrobaileya 133.6433 130.663
scenario1 rep011 BEAST_rcla Berberidopsis 112.1596 112.621
scenario1 rep011 BEAST_rcla Brasenia 109.1052 94.8882
scenario1 rep011 BEAST_rcla Brunia 31.6573 56.548
scenario1 rep011 BEAST_rcla Bulnesia 107.0945 106.358
scenario1 rep011 BEAST_rcla Calamus 86.9496 86.9999
scenario1 rep011 BEAST_rcla Calycanthus 107.5127 107.3
scenario1 rep011 BEAST_rcla Canella 126.4997 126.5
scenario1 rep011 BEAST_rcla Carya 94.9553 95.1
scenario1 rep011 BEAST_rcla Ceratophyllum 135.9824 131.356
scenario1 rep011 BEAST_rcla Chloranthus 78.3727 115.555
scenario1 rep011 BEAST_rcla Cleome 55.0705 84.4731
scenario1 rep011 BEAST_rcla Cocculus 62.5123 100.372
scenario1 rep011 BEAST_rcla Coptis 62.5123 100.372
scenario1 rep011 BEAST_rcla Cornales 8.0482 10.9797
scenario1 rep011 BEAST_rcla Cornus 87.483 87.2999
scenario1 rep011 BEAST_rcla Crossosoma 106.842 107.331
scenario1 rep011 BEAST_rcla Cucumis 98.4716 102.69
scenario1 rep011 BEAST_rcla Daucus 30.4517 56.2306
scenario1 rep011 BEAST_rcla Dillenia 116.7708 113.96
scenario1 rep011 BEAST_rcla Dioscorea 107.4091 107.513
scenario1 rep011 BEAST_rcla Drimys 126.4997 126.5
scenario1 rep011 BEAST_rcla Eichhornia 57.6746 90.7097
scenario1 rep011 BEAST_rcla Endressinia 21.9488 16.1691
scenario1 rep011 BEAST_rcla Enkianthus 91.1779 96.7737
scenario1 rep011 BEAST_rcla Escallonia 33.2894 56.9866
scenario1 rep011 BEAST_rcla Eucalyptus 87.4848 87.3
scenario1 rep011 BEAST_rcla Eupomatia 115.4769 115.5
scenario1 rep011 BEAST_rcla Euptelea 110.5461 121.234
scenario1 rep011 BEAST_rcla Fagales 3.5163 7.58994
scenario1 rep011 BEAST_rcla Fagus 94.9553 95.0999
scenario1 rep011 BEAST_rcla Gossypium 55.0705 84.4734
scenario1 rep011 BEAST_rcla Grubbia 87.483 87.3
scenario1 rep011 BEAST_rcla Gunnera 118.9246 115.719
scenario1 rep011 BEAST_rcla Hedycarya 101.4794 101.1
scenario1 rep011 BEAST_rcla Hedyosmum 125.9771 123.023
scenario1 rep011 BEAST_rcla Helianthus 80.2862 81.531
scenario1 rep011 BEAST_rcla Helwingia 66.4646 66.5
scenario1 rep011 BEAST_rcla I1 8.7105 1.89771
scenario1 rep011 BEAST_rcla I10 47.6044 7.46815
scenario1 rep011 BEAST_rcla I11 1.4023 1.09851
scenario1 rep011 BEAST_rcla I12 27.1454 27.779
scenario1 rep011 BEAST_rcla I13 3.8164 0.185028
scenario1 rep011 BEAST_rcla I14 3.8531 3.86045
scenario1 rep011 BEAST_rcla I15 2.2248 1.09603
scenario1 rep011 BEAST_rcla I16 56.066 8.94009
scenario1 rep011 BEAST_rcla I17 21.0534 45.9205
scenario1 rep011 BEAST_rcla I18 2.1814 0.164182
scenario1 rep011 BEAST_rcla I19 6.7205 5.83703
scenario1 rep011 BEAST_rcla I2 17.4017 31.6116
scenario1 rep011 BEAST_rcla I20 2.049 3.33915
scenario1 rep011 BEAST_rcla I21 13.8817 8.5569
scenario1 rep011 BEAST_rcla I22 5.9565 5.18713
scenario1 rep011 BEAST_rcla I23 3.6209 2.44022
scenario1 rep011 BEAST_rcla I24 1.494 1.63732
scenario1 rep011 BEAST_rcla I25 1.5612 2.23768
scenario1 rep011 BEAST_rcla I26 2.6124 3.78906
scenario1 rep011 BEAST_rcla I27 7.7279 1.59502
scenario1 rep011 BEAST_rcla I28 39.9598 9.98418
scenario1 rep011 BEAST_rcla I29 13.7547 15.2348
scenario1 rep011 BEAST_rcla I3 5.5122 8.06111
scenario1 rep011 BEAST_rcla I30 3.6553 1.5171
scenario1 rep011 BEAST_rcla I31 16.0343 5.26619
scenario1 rep011 BEAST_rcla I32 26.2031 1.61306
scenario1 rep011 BEAST_rcla I33 21.8307 19.2484
scenario1 rep011 BEAST_rcla I34 0.7904 1.86989
scenario1 rep011 BEAST_rcla I35 3.5551 1.16187
scenario1 rep011 BEAST_rcla I36 3.0543 1.81861
scenario1 rep011 BEAST_rcla I37 1.0345 0.890909
scenario1 rep011 BEAST_rcla I38 2.7764 6.20129
scenario1 rep011 BEAST_rcla I39 0.8761 1.1105
scenario1 rep011 BEAST_rcla I4 7.7051 2.39542
scenario1 rep011 BEAST_rcla I40 1.3444 0.877635
scenario1 rep011 BEAST_rcla I41 4.5445 1.11055
scenario1 rep011 BEAST_rcla I42 6.9443 6.5333
scenario1 rep011 BEAST_rcla I43 9.6841 7.8076
scenario1 rep011 BEAST_rcla I44 4.3533 1.50626
scenario1 rep011 BEAST_rcla I45 4.0197 5.05022
scenario1 rep011 BEAST_rcla I46 24.916 8.41561
scenario1 rep011 BEAST_rcla I47 10.1805 20.2663
scenario1 rep011 BEAST_rcla I48 3.7408 2.35183
scenario1 rep011 BEAST_rcla I49 1.6653 4.07786
scenario1 rep011 BEAST_rcla I5 9.5125 5.04383
scenario1 rep011 BEAST_rcla I50 5.2067 6.11437
scenario1 rep011 BEAST_rcla I51 46.9967 24.5444
scenario1 rep011 BEAST_rcla I52 1.6321 0.438631
scenario1 rep011 BEAST_rcla I53 1.2056 0.317339
scenario1 rep011 BEAST_rcla I54 3.2765 3.74023
scenario1 rep011 BEAST_rcla I55 1.2777 0.649031
scenario1 rep011 BEAST_rcla I56 2.4695 0.809405
scenario1 rep011 BEAST_rcla I57 5.6947 1.6385
scenario1 rep011 BEAST_rcla I58 47.5957 17.2643
scenario1 rep011 BEAST_rcla I59 21.6584 43.5441
scenario1 rep011 BEAST_rcla I6 22.7598 19.6967
scenario1 rep011 BEAST_rcla I60 3.3822 4.38172
scenario1 rep011 BEAST_rcla I61 2.3164 0.575665
scenario1 rep011 BEAST_rcla I62 13.2871 3.18741
scenario1 rep011 BEAST_rcla I63 1.7607 0.862363
scenario1 rep011 BEAST_rcla I64 1.8747 1.1993
scenario1 rep011 BEAST_rcla I65 3.6192 7.76023
scenario1 rep011 BEAST_rcla I66 4.8763 2.77986
scenario1 rep011 BEAST_rcla I67 41.4014 11.1181
scenario1 rep011 BEAST_rcla I68 3.8246 2.41062
scenario1 rep011 BEAST_rcla I69 1.2074 0.00128
scenario1 rep011 BEAST_rcla I7 1.3367 2.66957
scenario1 rep011 BEAST_rcla I70 16.2835 5.89418
scenario1 rep011 BEAST_rcla I71 2.7876 1.71254
scenario1 rep011 BEAST_rcla I72 5.0069 2.03222
scenario1 rep011 BEAST_rcla I73 1.4205 0.643278
scenario1 rep011 BEAST_rcla I74 0.988 0.991321
scenario1 rep011 BEAST_rcla I8 2.9911 0.269661
scenario1 rep011 BEAST_rcla I9 12.8509 9.74474
scenario1 rep011 BEAST_rcla Ilex 66.4646 66.5
scenario1 rep011 BEAST_rcla Illicium 103.7502 106.803
scenario1 rep011 BEAST_rcla Itea 39.3525 50.7034
scenario1 rep011 BEAST_rcla Japonolirion 116.9865 115.14
scenario1 rep011 BEAST_rcla Lilium 109.536 108.316
scenario1 rep011 BEAST_rcla Liquidambar 61.0109 94.2475
scenario1 rep011 BEAST_rcla Liriodendron 88.3315 87.7211
scenario1 rep011 BEAST_rcla Lonicera 27.1752 52.4904
scenario1 rep011 BEAST_rcla Magnolia 88.3315 87.7211
scenario1 rep011 BEAST_rcla Mauldinia 2.1802 2.33954
scenario1 rep011 BEAST_rcla Meliosma 122.2348 123.468
scenario1 rep011 BEAST_rcla Morus 99.4596 103.681
scenario1 rep011 BEAST_rcla Musa 57.6746 90.7097
scenario1 rep011 BEAST_rcla Myrtales 7.8307 17.7056
scenario1 rep011 BEAST_rcla Nelumbo 107.4765 107.3
scenario1 rep011 BEAST_rcla Nerium 52.0617 63.0414
scenario1 rep011 BEAST_rcla Nicotiana 48.3208 60.6895
scenario1 rep011 BEAST_rcla Nuphar 103.593 86.8275
scenario1 rep011 BEAST_rcla Nymphaea 103.593 86.8273
scenario1 rep011 BEAST_rcla Orontium 113.5335 113.5
scenario1 rep011 BEAST_rcla Oryza 83.8798 85.4591
scenario1 rep011 BEAST_rcla Oxalis 86.816 98.75
scenario1 rep011 BEAST_rcla Pachysandra 121.7011 121.921
scenario1 rep011 BEAST_rcla Pandanus 107.4091 107.513
scenario1 rep011 BEAST_rcla Papaver 84.343 119.621
scenario1 rep011 BEAST_rcla Paracryphia 27.1752 52.4904
scenario1 rep011 BEAST_rcla Parnassia 86.816 98.7501
scenario1 rep011 BEAST_rcla Pelargonium 95.3156 105.006
scenario1 rep011 BEAST_rcla Persea 101.4794 101.1
scenario1 rep011 BEAST_rcla Picramnia 104.9673 106.131
scenario1 rep011 BEAST_rcla Piper 54.2651 75.5275
scenario1 rep011 BEAST_rcla Pisum 100.8802 104.325
scenario1 rep011 BEAST_rcla Platanus 107.4765 107.3
scenario1 rep011 BEAST_rcla Populus 89.6036 100.463
scenario1 rep011 BEAST_rcla Pterostemon 39.3525 50.7034
scenario1 rep011 BEAST_rcla Sapindopsis 14.7583 16.1682
scenario1 rep011 BEAST_rcla Saururus 54.2651 75.5275
scenario1 rep011 BEAST_rcla Schisandra 103.7502 106.803
scenario1 rep011 BEAST_rcla Serenoa 86.9496 87.0001
scenario1 rep011 BEAST_rcla Sparganium 60.9818 61.0683
scenario1 rep011 BEAST_rcla Spathiphyllum 113.5335 113.5
scenario1 rep011 BEAST_rcla Spinacia 105.2153 106.087
scenario1 rep011 BEAST_rcla Tapiscia 96.4719 95.5911
scenario1 rep011 BEAST_rcla Terminalia 87.4848 87.3001
scenario1 rep011 BEAST_rcla Tricolpites 9.4021 4.85603
scenario1 rep011 BEAST_rcla Trimenia 126.5099 126.5
scenario1 rep011 BEAST_rcla Trithuria 126.5069 126.5
scenario1 rep011 BEAST_rcla Trochodendron 122.7356 122.811
scenario1 rep011 BEAST_rcla Typha 60.9818 61.0685
scenario1 rep011 BEAST_rcla Typhaceae 22.898 24.3907
scenario1 rep011 BEAST_rcla Virginianthus 26.0967 24.1841
scenario1 rep011 BEAST_rcla Vitis 108.6066 111.512
scenario1 rep011 BEAST_rcla Walkerpollis 4.8848 3.88808
scenario1 rep011 BEAST_rcla Ximenia 116.7041 113.731
scenario1 rep011 BEAST_lognorm Acer 88.1756 98.3711
scenario1 rep011 BEAST_lognorm Acorus 154.9595 127.036
scenario1 rep011 BEAST_lognorm Amborella 233.6944 140
scenario1 rep011 BEAST_lognorm Anacostia 17.0703 4.16305
scenario1 rep011 BEAST_lognorm Antirrhinum 41.5589 60.6895
scenario1 rep011 BEAST_lognorm Apostasia 111.5932 106.078
scenario1 rep011 BEAST_lognorm Aquifoliaceae 16.9045 21.1453
scenario1 rep011 BEAST_lognorm Araceae 34.8535 10.197
scenario1 rep011 BEAST_lognorm Archaefructus 59.4778 11.6023
scenario1 rep011 BEAST_lognorm Arecales 19.1588 15.2889
scenario1 rep011 BEAST_lognorm Asarum 97.9926 121.448
scenario1 rep011 BEAST_lognorm Ascarina 66.3183 115.555
scenario1 rep011 BEAST_lognorm Atherosperma 103.8758 103.44
scenario1 rep011 BEAST_lognorm Aucuba 67.4508 83.3077
scenario1 rep011 BEAST_lognorm Austrobaileya 143.5675 130.663
scenario1 rep011 BEAST_lognorm Berberidopsis 110.0228 112.621
scenario1 rep011 BEAST_lognorm Brasenia 93.0501 94.8882
scenario1 rep011 BEAST_lognorm Brunia 46.0642 56.548
scenario1 rep011 BEAST_lognorm Bulnesia 106.701 106.358
scenario1 rep011 BEAST_lognorm Calamus 86.9968 86.9999
scenario1 rep011 BEAST_lognorm Calycanthus 107.5151 107.3
scenario1 rep011 BEAST_lognorm Canella 126.5076 126.5
scenario1 rep011 BEAST_lognorm Carya 94.9604 95.1
scenario1 rep011 BEAST_lognorm Ceratophyllum 154.0162 131.356
scenario1 rep011 BEAST_lognorm Chloranthus 66.3183 115.555
scenario1 rep011 BEAST_lognorm Cleome 45.4282 84.4731
scenario1 rep011 BEAST_lognorm Cocculus 65.1568 100.372
scenario1 rep011 BEAST_lognorm Coptis 65.1568 100.372
scenario1 rep011 BEAST_lognorm Cornales 8.593 10.9797
scenario1 rep011 BEAST_lognorm Cornus 87.4919 87.2999
scenario1 rep011 BEAST_lognorm Crossosoma 100.1419 107.331
scenario1 rep011 BEAST_lognorm Cucumis 98.2315 102.69
scenario1 rep011 BEAST_lognorm Daucus 42.3668 56.2306
scenario1 rep011 BEAST_lognorm Dillenia 115.5457 113.96
scenario1 rep011 BEAST_lognorm Dioscorea 98.0908 107.513
scenario1 rep011 BEAST_lognorm Drimys 126.5076 126.5
scenario1 rep011 BEAST_lognorm Eichhornia 53.1281 90.7097
scenario1 rep011 BEAST_lognorm Endressinia 42.6203 16.1691
scenario1 rep011 BEAST_lognorm Enkianthus 91.0592 96.7737
scenario1 rep011 BEAST_lognorm Escallonia 49.3491 56.9866
scenario1 rep011 BEAST_lognorm Eucalyptus 87.4893 87.3
scenario1 rep011 BEAST_lognorm Eupomatia 115.4998 115.5
scenario1 rep011 BEAST_lognorm Euptelea 108.888 121.234
scenario1 rep011 BEAST_lognorm Fagales 3.2711 7.58994
scenario1 rep011 BEAST_lognorm Fagus 94.9604 95.0999
scenario1 rep011 BEAST_lognorm Gossypium 45.4282 84.4734
scenario1 rep011 BEAST_lognorm Grubbia 87.4919 87.3
scenario1 rep011 BEAST_lognorm Gunnera 118.2652 115.719
scenario1 rep011 BEAST_lognorm Hedycarya 101.4815 101.1
scenario1 rep011 BEAST_lognorm Hedyosmum 131.6641 123.023
scenario1 rep011 BEAST_lognorm Helianthus 76.7023 81.531
scenario1 rep011 BEAST_lognorm Helwingia 66.4996 66.5
scenario1 rep011 BEAST_lognorm I1 47.7168 1.89771
scenario1 rep011 BEAST_lognorm I10 65.3458 7.46815
scenario1 rep011 BEAST_lognorm I11 4.2967 1.09851
scenario1 rep011 BEAST_lognorm I12 43.1506 27.779
scenario1 rep011 BEAST_lognorm I13 6.8228 0.185028
scenario1 rep011 BEAST_lognorm I14 3.6394 3.86045
scenario1 rep011 BEAST_lognorm I15 7.9771 1.09603
scenario1 rep011 BEAST_lognorm I16 45.3276 8.94009
scenario1 rep011 BEAST_lognorm I17 37.5979 45.9205
scenario1 rep011 BEAST_lognorm I18 2.9717 0.164182
scenario1 rep011 BEAST_lognorm I19 12.3679 5.83703
scenario1 rep011 BEAST_lognorm I2 33.4497 31.6116
scenario1 rep011 BEAST_lognorm I20 6.6146 3.33915
scenario1 rep011 BEAST_lognorm I21 16.0475 8.5569
scenario1 rep011 BEAST_lognorm I22 11.9139 5.18713
scenario1 rep011 BEAST_lognorm I23 22.2928 2.44022
scenario1 rep011 BEAST_lognorm I24 4.6092 1.63732
scenario1 rep011 BEAST_lognorm I25 4.1811 2.23768
scenario1 rep011 BEAST_lognorm I26 5.4377 3.78906
scenario1 rep011 BEAST_lognorm I27 10.3491 1.59502
scenario1 rep011 BEAST_lognorm I28 42.6783 9.98418
scenario1 rep011 BEAST_lognorm I29 16.9462 15.2348
scenario1 rep011 BEAST_lognorm I3 20.9082 8.06111
scenario1 rep011 BEAST_lognorm I30 13.3112 1.5171
scenario1 rep011 BEAST_lognorm I31 17.6462 5.26619
scenario1 rep011 BEAST_lognorm I32 17.6947 1.61306
scenario1 rep011 BEAST_lognorm I33 26.0364 19.2484
scenario1 rep011 BEAST_lognorm I34 1.2669 1.86989
scenario1 rep011 BEAST_lognorm I35 4.8898 1.16187
scenario1 rep011 BEAST_lognorm I36 2.902 1.81861
scenario1 rep011 BEAST_lognorm I37 1.3459 0.890909
scenario1 rep011 BEAST_lognorm I38 2.7541 6.20129
scenario1 rep011 BEAST_lognorm I39 1.2214 1.1105
scenario1 rep011 BEAST_lognorm I4 12.7041 2.39542
scenario1 rep011 BEAST_lognorm I40 2.2989 0.877635
scenario1 rep011 BEAST_lognorm I41 4.7222 1.11055
scenario1 rep011 BEAST_lognorm I42 6.3478 6.5333
scenario1 rep011 BEAST_lognorm I43 7.5902 7.8076
scenario1 rep011 BEAST_lognorm I44 5.0257 1.50626
scenario1 rep011 BEAST_lognorm I45 4.7891 5.05022
scenario1 rep011 BEAST_lognorm I46 18.8194 8.41561
scenario1 rep011 BEAST_lognorm I47 17.3161 20.2663
scenario1 rep011 BEAST_lognorm I48 8.5757 2.35183
